"Ind1","Ind2","k0_hat","k1_hat","k2_hat","pi_HAT","nbSNP","Band_ind1","Site_ind1","Type_ind1","FamilyID_ind1","Nest.._ind1","Brood.._ind1","clutch_id_ind1","Band_ind2","Site_ind2","Type_ind2","FamilyID_ind2","Nest.._ind2","Brood.._ind2","clutch_id_ind2"
"CO_57742","CO_21085",0.988,0.012,0,0.006,54320,"2850-57742","CHR","dad","CHR-110",NA,NA,NA,"2350-21085","Make Believe","dad","MakeBelieve-73",NA,NA,NA
"CO_57742","CO_39093",0.977,0.01,0.013,0.018,55626,"2850-57742","CHR","dad","CHR-110",NA,NA,NA,"2811-39093","Schaaps","dad","none",NA,NA,NA
"CO_57742","CO_64916",0.982,0.016,0.001,0.009,62715,"2850-57742","CHR","dad","CHR-110",NA,NA,NA,"2870-64916","Mary Ann's","dad","MaryAnns-01",NA,NA,NA
"CO_57742","CO_57639",0.983,0.016,0.001,0.009,61633,"2850-57742","CHR","dad","CHR-110",NA,NA,NA,"2850-57639","McCauley","dad","McCauley-01",NA,NA,NA
"CO_57742","CO_57560",0.976,0.022,0.002,0.013,56900,"2850-57742","CHR","dad","CHR-110",NA,NA,NA,"2850-57560","Grizz","dad","none",NA,NA,NA
"CO_57742","CO_57593",0.983,0.016,0,0.008,54141,"2850-57742","CHR","dad","CHR-110",NA,NA,NA,"2850-57593","Mayas","dad","none",NA,NA,NA
"CO_57742","CO_57598",0.984,0.014,0.002,0.009,58723,"2850-57742","CHR","dad","CHR-110",NA,NA,NA,"2850-57598","Schaaps","dad","none",NA,NA,NA
"CO_57742","CO_57597",0.982,0.017,0.001,0.009,58847,"2850-57742","CHR","dad","CHR-110",NA,NA,NA,"2850-57597","Mayas","dad","none",NA,NA,NA
"CO_57742","CO_57752",0.985,0.015,0,0.007,55654,"2850-57742","CHR","dad","CHR-110",NA,NA,NA,"2850-57752","McCauley","dad","McCauley-04",NA,NA,NA
"CO_57742","CO_57595",0.97,0.024,0.007,0.018,57289,"2850-57742","CHR","dad","CHR-110",NA,NA,NA,"2850-57595","Mayas","dad","none",NA,NA,NA
"CO_57742","CO_57587",0.977,0.02,0.002,0.012,54232,"2850-57742","CHR","dad","CHR-110",NA,NA,NA,"2850-57587","CHR","dad","none",NA,NA,NA
"CO_57742","CO_57619",0.986,0.013,0,0.007,59187,"2850-57742","CHR","dad","CHR-110",NA,NA,NA,"2850-57619","Reinarz","dad","none",NA,NA,NA
"CO_57742","CO_57644",0.964,0.035,0.001,0.019,62053,"2850-57742","CHR","dad","CHR-110",NA,NA,NA,"2850-57644","Urban Farm Girlz","dad","none",NA,NA,NA
"CO_57742","CO_57600",0.983,0.016,0.001,0.009,57812,"2850-57742","CHR","dad","CHR-110",NA,NA,NA,"2850-57600","Schaaps","dad","none",NA,NA,NA
"CO_57742","CO_57677",0.985,0.014,0.001,0.008,62261,"2850-57742","CHR","dad","CHR-110",NA,NA,NA,"2850-57677","Mayas","dad","none",NA,NA,NA
"CO_57742","CO_57684",0.984,0.009,0.007,0.012,56210,"2850-57742","CHR","dad","CHR-110",NA,NA,NA,"2850-57684","Struthers","dad","Struthers-23",NA,NA,NA
"CO_57742","CO_57694",0.975,0.011,0.014,0.019,56165,"2850-57742","CHR","dad","CHR-110",NA,NA,NA,"2850-57694","Quick","dad","none",NA,NA,NA
"CO_57742","CO_57665",0.988,0.012,0,0.006,54910,"2850-57742","CHR","dad","CHR-110",NA,NA,NA,"2850-57665","Cooks","dad","none",NA,NA,NA
"CO_57742","CO_57679",0.981,0.015,0.004,0.012,57768,"2850-57742","CHR","dad","CHR-110",NA,NA,NA,"2850-57679","Starlight","dad","none",NA,NA,NA
"CO_57742","CO_57697",0.985,0.006,0.009,0.012,57404,"2850-57742","CHR","dad","CHR-110",NA,NA,NA,"2850-57697","Grizz","dad","none",NA,NA,NA
"CO_57742","CO_57690",0.989,0.01,0.001,0.006,50679,"2850-57742","CHR","dad","CHR-110",NA,NA,NA,"2850-57690","Plumbumpy","dad","none",NA,NA,NA
"CO_57742","CO_57681",0.985,0.015,0,0.008,51963,"2850-57742","CHR","dad","CHR-110",NA,NA,NA,"2850-57681","Schaaps","dad","none",NA,NA,NA
"CO_57742","CO_57678",0.987,0.012,0.001,0.007,55189,"2850-57742","CHR","dad","CHR-110",NA,NA,NA,"2850-57678","Mayas","dad","none",NA,NA,NA
"CO_57742","CO_57701",0.982,0.018,0.001,0.01,52103,"2850-57742","CHR","dad","CHR-110",NA,NA,NA,"2850-57701","Schaaps","dad","none",NA,NA,NA
"CO_57742","CO_57889",0.975,0.021,0.004,0.015,61487,"2850-57742","CHR","dad","CHR-110",NA,NA,NA,"2850-57889","Mayas","dad","none",NA,NA,NA
"CO_57742","CO_57695",0.984,0.015,0,0.008,56567,"2850-57742","CHR","dad","CHR-110",NA,NA,NA,"2850-57695","Quick","dad","none",NA,NA,NA
"CO_57742","CO_64907",0.989,0.006,0.004,0.007,50560,"2850-57742","CHR","dad","CHR-110",NA,NA,NA,"2870-64907","CHR","dad","none",NA,NA,NA
"CO_57742","CO_57898",0.972,0.021,0.008,0.018,60649,"2850-57742","CHR","dad","CHR-110",NA,NA,NA,"2850-57898","Grizz","dad","none",NA,NA,NA
"CO_57742","CO_57890",0.987,0.013,0,0.007,54532,"2850-57742","CHR","dad","CHR-110",NA,NA,NA,"2850-57890","Mayas","dad","none",NA,NA,NA
"CO_57742","CO_57743",0.976,0.018,0.006,0.015,53799,"2850-57742","CHR","dad","CHR-110",NA,NA,NA,"2850-57743","CHR","dad","none",NA,NA,NA
"CO_57742","CO_57895",0.979,0.018,0.003,0.012,55922,"2850-57742","CHR","dad","CHR-110",NA,NA,NA,"2850-57895","Schaaps","dad","none",NA,NA,NA
"CO_57742","CO_57607",0.985,0.002,0.012,0.013,60821,"2850-57742","CHR","dad","CHR-110",NA,NA,NA,"2850-57607","Schaaps","dad","Schaaps-108",NA,NA,NA
"CO_57742","CO_57897",0.977,0.022,0.001,0.012,60832,"2850-57742","CHR","dad","CHR-110",NA,NA,NA,"2850-57897","Cargill","dad","none",NA,NA,NA
"CO_57742","CO_64913",0.983,0.016,0.001,0.009,53174,"2850-57742","CHR","dad","CHR-110",NA,NA,NA,"2870-64913","Jame's Ditch","dad","none",NA,NA,NA
"CO_57742","CO_64918",0.984,0.016,0.001,0.008,60270,"2850-57742","CHR","dad","CHR-110",NA,NA,NA,"2870-64918","Boyer","dad","none",NA,NA,NA
"CO_57742","CO_57642",0.982,0.012,0.006,0.012,55816,"2850-57742","CHR","dad","CHR-110",NA,NA,NA,"2850-57642","Sol y Sombra","dad","SolySombra-01",NA,NA,NA
"CO_57742","CO_57869",0.848,0.089,0.063,0.108,52932,"2850-57742","CHR","dad","CHR-110",NA,NA,NA,"2850-57869","Blue Cloud","mom","BlueCloud-04",NA,NA,NA
"CO_57742","CO_65001",0.975,0.022,0.003,0.014,60694,"2850-57742","CHR","dad","CHR-110",NA,NA,NA,"2870-65001","Schaaps","dad","none",NA,NA,NA
"CO_57742","CO_57552",0.988,0.01,0.002,0.007,60045,"2850-57742","CHR","dad","CHR-110",NA,NA,NA,"2850-57552","Struthers","dad","Struthers-10",NA,NA,NA
"CO_57742","CO_57899",0.981,0.016,0.003,0.011,55835,"2850-57742","CHR","dad","CHR-110",NA,NA,NA,"2850-57899","Urban Farm Girlz","dad","UrbanFarm-02",NA,NA,NA
"CO_57742","CO_57699",0.984,0.012,0.004,0.01,54314,"2850-57742","CHR","dad","CHR-110",NA,NA,NA,"2850-57699","Speedwell","dad","Speedwell-01",NA,NA,NA
"CO_57742","CO_57674",0.983,0.016,0.001,0.009,57476,"2850-57742","CHR","dad","CHR-110",NA,NA,NA,"2850-57674","Struthers","dad","Struthers-03",NA,NA,NA
"CO_57742","CO_57572",0.989,0.01,0.001,0.006,56350,"2850-57742","CHR","dad","CHR-110",NA,NA,NA,"2850-57572","Blue Cloud","mom","BlueCloud-05",NA,NA,NA
"CO_57742","CO_57870",0.99,0.01,0,0.005,56838,"2850-57742","CHR","dad","CHR-110",NA,NA,NA,"2850-57870","Blue Cloud","mom","BlueCloud-19",NA,NA,NA
"CO_57742","CO_57868",0.986,0.014,0.001,0.008,57871,"2850-57742","CHR","dad","CHR-110",NA,NA,NA,"2850-57868","Urban Farm Girlz","dad","UrbanFarm-08",NA,NA,NA
"CO_57742","CO_57688",0.987,0.012,0,0.007,60993,"2850-57742","CHR","dad","CHR-110",NA,NA,NA,"2850-57688","Boyer","mom","Boyer-05-07",NA,NA,NA
"CO_57742","CO_57871",0.979,0.018,0.003,0.012,50440,"2850-57742","CHR","dad","CHR-110",NA,NA,NA,"2850-57871","Blue Cloud","mom","BlueCloud-22",NA,NA,NA
"CO_57742","CO_57612",0.974,0.019,0.008,0.017,60067,"2850-57742","CHR","dad","CHR-110",NA,NA,NA,"2850-57612","Blue Cloud","mom","BlueCloud-18",NA,NA,NA
"CO_57742","CO_57685",0.974,0.025,0.001,0.014,58651,"2850-57742","CHR","dad","CHR-110",NA,NA,NA,"2850-57685","Boyer","mom","Boyer-05-07",NA,NA,NA
"CO_57742","CO_57585",0.983,0.016,0.001,0.009,58160,"2850-57742","CHR","dad","CHR-110",NA,NA,NA,"2850-57585","CHR","mom","CHR-004",NA,NA,NA
"CO_57742","CO_97358",0.988,0.012,0.001,0.006,60847,"2850-57742","CHR","dad","CHR-110",NA,NA,NA,"2640-97358","CHR","mom","CHR-032",NA,NA,NA
"CO_57742","CO_57650",0.98,0.019,0,0.01,59735,"2850-57742","CHR","dad","CHR-110",NA,NA,NA,"2850-57650","CHR","mom","CHR-025",NA,NA,NA
"CO_57742","CO_57667",0.981,0.018,0,0.009,57791,"2850-57742","CHR","dad","CHR-110",NA,NA,NA,"2850-57667","Cathy's","mom","Cathys-02",NA,NA,NA
"CO_57742","CO_57735",0.986,0.013,0,0.007,54325,"2850-57742","CHR","dad","CHR-110",NA,NA,NA,"2850-57735","CHR","mom","CHR-037",NA,NA,NA
"CO_57742","CO_57649",0.981,0.013,0.006,0.013,54637,"2850-57742","CHR","dad","CHR-110",NA,NA,NA,"2850-57649","CHR","mom","CHR-039",NA,NA,NA
"CO_57742","CO_97331",0.981,0.018,0.001,0.01,55486,"2850-57742","CHR","dad","CHR-110",NA,NA,NA,"2640-97331","CHR","mom","CHR-029",NA,NA,NA
"CO_57742","CO_57746",0.984,0.007,0.008,0.012,54486,"2850-57742","CHR","dad","CHR-110",NA,NA,NA,"2850-57746","CHR","mom","CHR-074",NA,NA,NA
"CO_57742","CO_57571",0.981,0.012,0.008,0.014,57306,"2850-57742","CHR","dad","CHR-110",NA,NA,NA,"2850-57571","CHR","mom","CHR-058",NA,NA,NA
"CO_57742","CO_57736",0.985,0.013,0.002,0.009,59820,"2850-57742","CHR","dad","CHR-110",NA,NA,NA,"2850-57736","CHR","mom","CHR-043",NA,NA,NA
"CO_57742","CO_57588",0.989,0.011,0,0.006,54858,"2850-57742","CHR","dad","CHR-110",NA,NA,NA,"2850-57588","CHR","mom","CHR-045",NA,NA,NA
"CO_57742","CO_57670",0.986,0.013,0.001,0.007,58017,"2850-57742","CHR","dad","CHR-110",NA,NA,NA,"2850-57670","CHR","mom","CHR-073",NA,NA,NA
"CO_57742","CO_57654",0.984,0.008,0.008,0.012,58186,"2850-57742","CHR","dad","CHR-110",NA,NA,NA,"2850-57654","CHR","mom","CHR-080",NA,NA,NA
"CO_57742","CO_57656",0.986,0.013,0,0.007,55577,"2850-57742","CHR","dad","CHR-110",NA,NA,NA,"2850-57656","CHR","mom","CHR-078",NA,NA,NA
"CO_57742","CO_57652",0.975,0.024,0,0.012,53134,"2850-57742","CHR","dad","CHR-110",NA,NA,NA,"2850-57652","CHR","mom","CHR-066",NA,NA,NA
"CO_57742","CO_57568",0.989,0.011,0,0.006,54223,"2850-57742","CHR","dad","CHR-110",NA,NA,NA,"2850-57568","CHR","mom","CHR-096",NA,NA,NA
"CO_57742","CO_57846",0.99,0.01,0.001,0.005,50977,"2850-57742","CHR","dad","CHR-110",NA,NA,NA,"2850-57846","CHR","mom","CHR-110",NA,NA,NA
"CO_57742","CO_65003",0.987,0.011,0.002,0.008,53598,"2850-57742","CHR","dad","CHR-110",NA,NA,NA,"2870-65003","CHR","mom","CHR-128",NA,NA,NA
"CO_57742","CO_57648",0.984,0.014,0.002,0.009,60253,"2850-57742","CHR","dad","CHR-110",NA,NA,NA,"2850-57648","CHR","mom","CHR-133",NA,NA,NA
"CO_57742","CO_57883",0.985,0.013,0.002,0.009,54850,"2850-57742","CHR","dad","CHR-110",NA,NA,NA,"2850-57883","CHR","mom","CHR-099",NA,NA,NA
"CO_57742","CO_57879",0.986,0.01,0.004,0.009,61331,"2850-57742","CHR","dad","CHR-110",NA,NA,NA,"2850-57879","CHR","mom","CHR-112",NA,NA,NA
"CO_57742","CO_57730",0.989,0.01,0,0.005,55037,"2850-57742","CHR","dad","CHR-110",NA,NA,NA,"2850-57730","CHR","mom","CHR-093",NA,NA,NA
"CO_57742","CO_57583",0.979,0.021,0,0.011,58385,"2850-57742","CHR","dad","CHR-110",NA,NA,NA,"2850-57583","CHR","mom","CHR-097",NA,NA,NA
"CO_57742","CO_38984",0.977,0.019,0.005,0.014,58173,"2850-57742","CHR","dad","CHR-110",NA,NA,NA,"2811-38984","CHR","mom","CHR-102",NA,NA,NA
"CO_57742","CO_64909",0.984,0.015,0.001,0.009,56838,"2850-57742","CHR","dad","CHR-110",NA,NA,NA,"2870-64909","CHR","mom","CHR-148",NA,NA,NA
"CO_57742","CO_57586",0.977,0.022,0.001,0.012,55764,"2850-57742","CHR","dad","CHR-110",NA,NA,NA,"2850-57586","CHR","mom","CHR-149",NA,NA,NA
"CO_57742","CO_57749",0.972,0.021,0.007,0.017,60840,"2850-57742","CHR","dad","CHR-110",NA,NA,NA,"2850-57749","Cooks","mom","Cooks-13",NA,NA,NA
"CO_57742","CO_57575",0.986,0.012,0.001,0.007,57751,"2850-57742","CHR","dad","CHR-110",NA,NA,NA,"2850-57575","Cooks","mom","Cooks-04",NA,NA,NA
"CO_57742","CO_57609",0.967,0.026,0.007,0.02,53479,"2850-57742","CHR","dad","CHR-110",NA,NA,NA,"2850-57609","Cooks","mom","Cooks-06",NA,NA,NA
"CO_57742","CO_83207",0.991,0.007,0.002,0.005,47489,"2850-57742","CHR","dad","CHR-110",NA,NA,NA,"2811-83207","Dome House","mom","DomeHouse-01",NA,NA,NA
"CO_57742","CO_57637",0.974,0.023,0.003,0.014,55043,"2850-57742","CHR","dad","CHR-110",NA,NA,NA,"2850-57637","Cooks","mom","Cooks-02",NA,NA,NA
"CO_57742","CO_57661",0.982,0.014,0.003,0.01,58141,"2850-57742","CHR","dad","CHR-110",NA,NA,NA,"2850-57661","Karen's","mom","Karens-01",NA,NA,NA
"CO_57742","CO_57672",0.984,0.014,0.002,0.009,60202,"2850-57742","CHR","dad","CHR-110",NA,NA,NA,"2850-57672","Cooks","mom","Cooks-17",NA,NA,NA
"CO_57742","CO_57700",0.982,0.017,0.001,0.009,58332,"2850-57742","CHR","dad","CHR-110",NA,NA,NA,"2850-57700","Cooks","mom","Cooks-33",NA,NA,NA
"CO_57742","CO_57853",0.985,0.013,0.001,0.008,50495,"2850-57742","CHR","dad","CHR-110",NA,NA,NA,"2850-57853","Cooks","mom","Cooks-29",NA,NA,NA
"CO_57742","CO_57663",0.991,0.009,0,0.005,61278,"2850-57742","CHR","dad","CHR-110",NA,NA,NA,"2850-57663","Cooks","mom","Cooks-31",NA,NA,NA
"CO_57742","CO_57664",0.978,0.022,0,0.011,61063,"2850-57742","CHR","dad","CHR-110",NA,NA,NA,"2850-57664","Cooks","mom","Cooks-27",NA,NA,NA
"CO_57742","CO_57874",0.976,0.018,0.006,0.015,57657,"2850-57742","CHR","dad","CHR-110",NA,NA,NA,"2850-57874","Make Believe","mom","MakeBelieve-08",NA,NA,NA
"CO_57742","CO_57576",0.986,0.013,0.001,0.007,60000,"2850-57742","CHR","dad","CHR-110",NA,NA,NA,"2850-57576","Make Believe","mom","MakeBelieve-14",NA,NA,NA
"CO_57742","CO_57878",0.965,0.034,0.001,0.018,62796,"2850-57742","CHR","dad","CHR-110",NA,NA,NA,"2850-57878","Make Believe","mom","MakeBelieve-13",NA,NA,NA
"CO_57742","CO_57872",0.986,0.013,0,0.007,54839,"2850-57742","CHR","dad","CHR-110",NA,NA,NA,"2850-57872","Make Believe","mom","MakeBelieve-26",NA,NA,NA
"CO_57742","CO_97596",0.985,0.013,0.002,0.008,55261,"2850-57742","CHR","dad","CHR-110",NA,NA,NA,"2640-97596","Make Believe","mom","MakeBelieve-73",NA,NA,NA
"CO_57742","CO_57635",0.991,0.008,0,0.005,55478,"2850-57742","CHR","dad","CHR-110",NA,NA,NA,"2850-57635","Make Believe","mom","MakeBelieve-38",NA,NA,NA
"CO_57742","CO_57640",0.986,0.013,0.002,0.008,59164,"2850-57742","CHR","dad","CHR-110",NA,NA,NA,"2850-57640","McCauley","mom","McCauley-01",NA,NA,NA
"CO_57742","CO_57550",0.981,0.018,0.001,0.01,55094,"2850-57742","CHR","dad","CHR-110",NA,NA,NA,"2850-57550","Mary Ann's","mom","MaryAnns-01",NA,NA,NA
"CO_57742","CO_57698",0.973,0.021,0.007,0.017,57837,"2850-57742","CHR","dad","CHR-110",NA,NA,NA,"2850-57698","Speedwell","mom","Speedwell-01",NA,NA,NA
"CO_57742","CO_57692",0.979,0.02,0.001,0.011,57583,"2850-57742","CHR","dad","CHR-110",NA,NA,NA,"2850-57692","Marte's","mom","Marty-01",NA,NA,NA
"CO_57742","CO_57896",0.976,0.024,0.001,0.013,61573,"2850-57742","CHR","dad","CHR-110",NA,NA,NA,"2850-57896","Cargill","mom","none",NA,NA,NA
"CO_57742","CO_57645",0.967,0.03,0.003,0.018,59396,"2850-57742","CHR","dad","CHR-110",NA,NA,NA,"2850-57645","Struthers","mom","Struthers-03",NA,NA,NA
"CO_57742","CO_57551",0.987,0.012,0.001,0.007,56205,"2850-57742","CHR","dad","CHR-110",NA,NA,NA,"2850-57551","Struthers","mom","Struthers-10",NA,NA,NA
"CO_57742","CO_57753",0.974,0.026,0,0.013,58325,"2850-57742","CHR","dad","CHR-110",NA,NA,NA,"2850-57753","McCauley","mom","McCauley-04",NA,NA,NA
"CO_57742","CO_57608",0.984,0.011,0.005,0.01,60487,"2850-57742","CHR","dad","CHR-110",NA,NA,NA,"2850-57608","Urban Farm Girlz","mom","UrbanFarm-02",NA,NA,NA
"CO_57742","CO_57629",0.981,0.017,0.001,0.01,58557,"2850-57742","CHR","dad","CHR-110",NA,NA,NA,"2850-57629","Urban Farm Girlz","mom","UrbanFarm-08",NA,NA,NA
"CO_57647","CO_57577",0.977,0.009,0.013,0.018,55868,"2850-57647","CHR","dad","CHR-112",NA,NA,NA,"2850-57577","CHR","dad","CHR-128",NA,NA,NA
"CO_57647","CO_57880",0.977,0.009,0.014,0.019,49066,"2850-57647","CHR","dad","CHR-112",NA,NA,NA,"2850-57880","CHR","dad","CHR-139",NA,NA,NA
"CO_57647","CO_57675",0.985,0.011,0.004,0.01,58067,"2850-57647","CHR","dad","CHR-112",NA,NA,NA,"2850-57675","Cooks","dad","Cooks-13",NA,NA,NA
"CO_57647","CO_57557",0.986,0.012,0.002,0.008,52457,"2850-57647","CHR","dad","CHR-112",NA,NA,NA,"2850-57557","Cooks","dad","Cooks-06",NA,NA,NA
"CO_57647","CO_57669",0.968,0.022,0.01,0.021,51947,"2850-57647","CHR","dad","CHR-112",NA,NA,NA,"2850-57669","CHR","dad","CHR-149",NA,NA,NA
"CO_57647","CO_57570",0.977,0.02,0.003,0.013,49062,"2850-57647","CHR","dad","CHR-112",NA,NA,NA,"2850-57570","CHR","dad","CHR-133",NA,NA,NA
"CO_57647","CO_57657",0.976,0.018,0.007,0.015,54304,"2850-57647","CHR","dad","CHR-112",NA,NA,NA,"2850-57657","CHR","dad","none",NA,NA,NA
"CO_57647","CO_57574",0.982,0.015,0.003,0.011,49228,"2850-57647","CHR","dad","CHR-112",NA,NA,NA,"2850-57574","Cooks","dad","Cooks-04",NA,NA,NA
"CO_57647","CO_57633",0.987,0.012,0.002,0.007,54430,"2850-57647","CHR","dad","CHR-112",NA,NA,NA,"2850-57633","Cooks","dad","Cooks-02",NA,NA,NA
"CO_57647","CO_57673",0.975,0.014,0.011,0.018,54627,"2850-57647","CHR","dad","CHR-112",NA,NA,NA,"2850-57673","Cooks","dad","Cooks-17",NA,NA,NA
"CO_57647","CO_64915",0.985,0.011,0.005,0.01,46168,"2850-57647","CHR","dad","CHR-112",NA,NA,NA,"2870-64915","Cooks","dad","Cooks-33",NA,NA,NA
"CO_57647","CO_57638",0.981,0.014,0.005,0.012,55228,"2850-57647","CHR","dad","CHR-112",NA,NA,NA,"2850-57638","Cooks","dad","Cooks-29",NA,NA,NA
"CO_57647","CO_57676",0.979,0.018,0.003,0.012,52125,"2850-57647","CHR","dad","CHR-112",NA,NA,NA,"2850-57676","Cooks","dad","Cooks-27",NA,NA,NA
"CO_57647","CO_57573",0.986,0.014,0.001,0.007,53694,"2850-57647","CHR","dad","CHR-112",NA,NA,NA,"2850-57573","Cooks","dad","Cooks-31",NA,NA,NA
"CO_57647","CO_00632",0.973,0.015,0.013,0.02,52063,"2850-57647","CHR","dad","CHR-112",NA,NA,NA,"2811-00632","Erica's","dad","Ericas-01",NA,NA,NA
"CO_57647","CO_57662",0.984,0.013,0.003,0.01,54489,"2850-57647","CHR","dad","CHR-112",NA,NA,NA,"2850-57662","Karen's","dad","Karens-01",NA,NA,NA
"CO_57647","CO_57873",0.982,0.011,0.008,0.013,44484,"2850-57647","CHR","dad","CHR-112",NA,NA,NA,"2850-57873","Make Believe","dad","MakeBelieve-26",NA,NA,NA
"CO_57647","CO_57643",0.975,0.024,0.001,0.013,50608,"2850-57647","CHR","dad","CHR-112",NA,NA,NA,"2850-57643","Dome House","dad","DomeHouse-01",NA,NA,NA
"CO_57647","CO_57680",0.977,0.008,0.015,0.019,52137,"2850-57647","CHR","dad","CHR-112",NA,NA,NA,"2850-57680","Make Believe","dad","MakeBelieve-62",NA,NA,NA
"CO_57647","CO_57751",0.982,0.015,0.003,0.011,53176,"2850-57647","CHR","dad","CHR-112",NA,NA,NA,"2850-57751","Jay's","dad","Jays-01",NA,NA,NA
"CO_57647","CO_57518",0.986,0.014,0.001,0.007,51981,"2850-57647","CHR","dad","CHR-112",NA,NA,NA,"2850-57518","Make Believe","dad","MakeBelieve-14",NA,NA,NA
"CO_57647","CO_57750",0.958,0.02,0.021,0.031,51063,"2850-57647","CHR","dad","CHR-112",NA,NA,NA,"2850-57750","Make Believe","dad","MakeBelieve-62.2",NA,NA,NA
"CO_57647","CO_57636",0.977,0.021,0.002,0.012,52480,"2850-57647","CHR","dad","CHR-112",NA,NA,NA,"2850-57636","Jay's","dad","Jays-02",NA,NA,NA
"CO_57647","CO_57875",0.98,0.016,0.004,0.012,46143,"2850-57647","CHR","dad","CHR-112",NA,NA,NA,"2850-57875","Make Believe","dad","MakeBelieve-08",NA,NA,NA
"CO_57647","CO_57668",0.973,0.019,0.008,0.018,49698,"2850-57647","CHR","dad","CHR-112",NA,NA,NA,"2850-57668","Make Believe","dad","MakeBelieve-38",NA,NA,NA
"CO_57647","CO_57877",0.977,0.022,0.001,0.012,46309,"2850-57647","CHR","dad","CHR-112",NA,NA,NA,"2850-57877","Make Believe","dad","MakeBelieve-13",NA,NA,NA
"CO_57647","CO_21085",0.979,0.012,0.009,0.015,51362,"2850-57647","CHR","dad","CHR-112",NA,NA,NA,"2350-21085","Make Believe","dad","MakeBelieve-73",NA,NA,NA
"CO_57647","CO_57639",0.984,0.008,0.007,0.011,58285,"2850-57647","CHR","dad","CHR-112",NA,NA,NA,"2850-57639","McCauley","dad","McCauley-01",NA,NA,NA
"CO_57647","CO_57691",0.977,0.017,0.005,0.014,47008,"2850-57647","CHR","dad","CHR-112",NA,NA,NA,"2850-57691","Marte's","dad","Marty-01",NA,NA,NA
"CO_57647","CO_57560",0.971,0.011,0.018,0.023,53795,"2850-57647","CHR","dad","CHR-112",NA,NA,NA,"2850-57560","Grizz","dad","none",NA,NA,NA
"CO_57647","CO_39093",0.975,0.015,0.01,0.017,52543,"2850-57647","CHR","dad","CHR-112",NA,NA,NA,"2811-39093","Schaaps","dad","none",NA,NA,NA
"CO_57647","CO_64916",0.978,0.02,0.002,0.012,59316,"2850-57647","CHR","dad","CHR-112",NA,NA,NA,"2870-64916","Mary Ann's","dad","MaryAnns-01",NA,NA,NA
"CO_57647","CO_57587",0.977,0.02,0.003,0.013,51328,"2850-57647","CHR","dad","CHR-112",NA,NA,NA,"2850-57587","CHR","dad","none",NA,NA,NA
"CO_57647","CO_57597",0.984,0.015,0,0.008,55685,"2850-57647","CHR","dad","CHR-112",NA,NA,NA,"2850-57597","Mayas","dad","none",NA,NA,NA
"CO_57647","CO_57593",0.977,0.02,0.003,0.013,51209,"2850-57647","CHR","dad","CHR-112",NA,NA,NA,"2850-57593","Mayas","dad","none",NA,NA,NA
"CO_57647","CO_57752",0.98,0.019,0.001,0.01,52640,"2850-57647","CHR","dad","CHR-112",NA,NA,NA,"2850-57752","McCauley","dad","McCauley-04",NA,NA,NA
"CO_57647","CO_57595",0.968,0.015,0.016,0.024,54074,"2850-57647","CHR","dad","CHR-112",NA,NA,NA,"2850-57595","Mayas","dad","none",NA,NA,NA
"CO_57647","CO_57598",0.978,0.021,0,0.011,55582,"2850-57647","CHR","dad","CHR-112",NA,NA,NA,"2850-57598","Schaaps","dad","none",NA,NA,NA
"CO_57647","CO_57619",0.986,0.012,0.002,0.008,55992,"2850-57647","CHR","dad","CHR-112",NA,NA,NA,"2850-57619","Reinarz","dad","none",NA,NA,NA
"CO_57647","CO_57600",0.953,0.03,0.018,0.033,54593,"2850-57647","CHR","dad","CHR-112",NA,NA,NA,"2850-57600","Schaaps","dad","none",NA,NA,NA
"CO_57647","CO_57644",0.979,0.018,0.003,0.012,58657,"2850-57647","CHR","dad","CHR-112",NA,NA,NA,"2850-57644","Urban Farm Girlz","dad","none",NA,NA,NA
"CO_57647","CO_57665",0.987,0.012,0,0.007,52068,"2850-57647","CHR","dad","CHR-112",NA,NA,NA,"2850-57665","Cooks","dad","none",NA,NA,NA
"CO_57647","CO_57678",0.985,0.015,0,0.008,52270,"2850-57647","CHR","dad","CHR-112",NA,NA,NA,"2850-57678","Mayas","dad","none",NA,NA,NA
"CO_57647","CO_57677",0.984,0.014,0.002,0.009,58938,"2850-57647","CHR","dad","CHR-112",NA,NA,NA,"2850-57677","Mayas","dad","none",NA,NA,NA
"CO_57647","CO_57679",0.981,0.016,0.002,0.01,54638,"2850-57647","CHR","dad","CHR-112",NA,NA,NA,"2850-57679","Starlight","dad","none",NA,NA,NA
"CO_57647","CO_57681",0.983,0.016,0.001,0.009,49088,"2850-57647","CHR","dad","CHR-112",NA,NA,NA,"2850-57681","Schaaps","dad","none",NA,NA,NA
"CO_57647","CO_57694",0.978,0.01,0.012,0.017,52982,"2850-57647","CHR","dad","CHR-112",NA,NA,NA,"2850-57694","Quick","dad","none",NA,NA,NA
"CO_57647","CO_57690",0.971,0.018,0.011,0.02,47851,"2850-57647","CHR","dad","CHR-112",NA,NA,NA,"2850-57690","Plumbumpy","dad","none",NA,NA,NA
"CO_57647","CO_57701",0.981,0.008,0.011,0.015,49260,"2850-57647","CHR","dad","CHR-112",NA,NA,NA,"2850-57701","Schaaps","dad","none",NA,NA,NA
"CO_57647","CO_57695",0.974,0.021,0.004,0.015,53451,"2850-57647","CHR","dad","CHR-112",NA,NA,NA,"2850-57695","Quick","dad","none",NA,NA,NA
