"location1","location2","mom1","dad2","attempt1","attempt2","rest.SI","pairwise"
"CHR-25","CHR-6","2850-57650","2850-57582","1","2",0.272727272727273,"2850-57650_2850-57582"
"CHR-25","CHR-52","2850-57650","2850-57742","1","2",0.263929618768328,"2850-57650_2850-57742"
"CHR-25","CHR-112","2850-57650","2850-57647","1","2",0.287390029325513,"2850-57650_2850-57647"
"CHR-25","CHR-99","2850-57650","2850-57578","1","2",0.287390029325513,"2850-57650_2850-57578"
"CHR-25","CHR-101","2850-57650","2850-57733","1","2",0.287390029325513,"2850-57650_2850-57733"
"CHR-25","CHR-150","2850-57650","2850-57577","1","2",0.287390029325513,"2850-57650_2850-57577"
"CHR-25","CHR-32","2850-57650","2850-57731","1","3",0.284457478005865,"2850-57650_2850-57731"
"CHR-25","CHR-149","2850-57650","2850-57669","1","3",0.275659824046921,"2850-57650_2850-57669"
"CHR-66","CHR-29","2850-57652","2850-57808","1","1",0.245967741935484,"2850-57652_2850-57808"
"CHR-66","CHR-32","2850-57652","2850-57731","1","1",0.266129032258065,"2850-57652_2850-57731"
"CHR-66","CHR-102","2850-57652","2640-97589","1","1",0.254032258064516,"2850-57652_2640-97589"
"CHR-66","CHR-96","2850-57652","2850-57806","1","1",0.245967741935484,"2850-57652_2850-57806"
"CHR-66","CHR-58","2850-57652","2850-57579","1","1",0.245967741935484,"2850-57652_2850-57579"
"CHR-66","CHR-97","2850-57652","2850-57589","1","1",0.262096774193548,"2850-57652_2850-57589"
"CHR-66","CHR-7","2850-57652","unb-CHR-7and9","1","1",0.274193548387097,"2850-57652_unb-CHR-7and9"
"CHR-66","CHR-4","2850-57652","2811-83208","1","1",0.274193548387097,"2850-57652_2811-83208"
"CHR-66","CHR-33","2850-57652","2850-57669","1","1",0.274193548387097,"2850-57652_2850-57669"
"CHR-66","CHR-86","2850-57652","2850-57653","1","1",0.274193548387097,"2850-57652_2850-57653"
"CHR-66","CHR-133","2850-57652","2850-57570","1","1",0.274193548387097,"2850-57652_2850-57570"
"CHR-66","CHR-39","2850-57652","2850-57620","1","1",0.274193548387097,"2850-57652_2850-57620"
"CHR-66","CHR-25","2850-57652","2850-57881","1","1",0.241935483870968,"2850-57652_2850-57881"
"CHR-66","CHR-66","2850-57652","2850-57581","1","1",0.274193548387097,"2850-57652_2850-57581"
"CHR-66","CHR-80","2850-57652","2850-57580","1","1",0.274193548387097,"2850-57652_2850-57580"
"CHR-66","CHR-82","2850-57652","2850-57745","1","1",0.254032258064516,"2850-57652_2850-57745"
"CHR-66","CHR-78","2850-57652","2850-57744","1","1",0.274193548387097,"2850-57652_2850-57744"
"CHR-66","CHR-73","2850-57652","2850-57671","1","1",0.274193548387097,"2850-57652_2850-57671"
"CHR-66","CHR-77","2850-57652","unb-CHR-77","1","1",0.266129032258065,"2850-57652_unb-CHR-77"
"CHR-66","CHR-93","2850-57652","2640-97588","1","1",0.262096774193548,"2850-57652_2640-97588"
"CHR-66","CHR-37","2850-57652","2850-57806","1","1",0.245967741935484,"2850-57652_2850-57806"
"CHR-66","CHR-43","2850-57652","2850-57567","1","1",0.266129032258065,"2850-57652_2850-57567"
"CHR-66","CHR-76","2850-57652","unb-CHR-76and12","1","1",0.274193548387097,"2850-57652_unb-CHR-76and12"
"CHR-66","CHR-74","2850-57652","2850-57582","1","1",0.270161290322581,"2850-57652_2850-57582"
"CHR-66","CHR-110","2850-57652","2850-57742","1","1",0.237903225806452,"2850-57652_2850-57742"
"CHR-66","CHR-112","2850-57652","2850-57647","1","1",0.274193548387097,"2850-57652_2850-57647"
"CHR-66","CHR-99","2850-57652","2850-57578","1","1",0.274193548387097,"2850-57652_2850-57578"
"CHR-66","CHR-11","2850-57652","2850-57733","1","1",0.274193548387097,"2850-57652_2850-57733"
"CHR-66","CHR-148","2850-57652","2850-57582","1","1",0.274193548387097,"2850-57652_2850-57582"
"CHR-66","CHR-128","2850-57652","2850-57577","1","1",0.274193548387097,"2850-57652_2850-57577"
"CHR-66","CHR-145","2850-57652","unb-CHR-145","1","1",0.274193548387097,"2850-57652_unb-CHR-145"
"CHR-66","CHR-27","2850-57652","2850-57808","1","2",0.245967741935484,"2850-57652_2850-57808"
"CHR-66","CHR-109","2850-57652","2850-57731","1","2",0.266129032258065,"2850-57652_2850-57731"
"CHR-66","CHR-102","2850-57652","2640-97589","1","2",0.254032258064516,"2850-57652_2640-97589"
"CHR-66","CHR-96","2850-57652","2850-57806","1","2",0.245967741935484,"2850-57652_2850-57806"
"CHR-66","CHR-139","2850-57652","2850-57579","1","2",0.245967741935484,"2850-57652_2850-57579"
"CHR-66","CHR-19","2850-57652","2850-57589","1","2",0.262096774193548,"2850-57652_2850-57589"
"CHR-66","CHR-9","2850-57652","unb-CHR-7and9","1","2",0.274193548387097,"2850-57652_unb-CHR-7and9"
"CHR-66","CHR-4","2850-57652","2811-83208","1","2",0.274193548387097,"2850-57652_2811-83208"
"CHR-66","CHR-33","2850-57652","2850-57669","1","2",0.274193548387097,"2850-57652_2850-57669"
"CHR-66","CHR-45","2850-57652","2850-57653","1","2",0.274193548387097,"2850-57652_2850-57653"
"CHR-66","CHR-151","2850-57652","2850-57570","1","2",0.274193548387097,"2850-57652_2850-57570"
"CHR-66","CHR-39","2850-57652","2850-57620","1","2",0.274193548387097,"2850-57652_2850-57620"
"CHR-66","CHR-95","2850-57652","2850-57881","1","2",0.241935483870968,"2850-57652_2850-57881"
"CHR-66","CHR-16","2850-57652","2850-57581","1","2",0.274193548387097,"2850-57652_2850-57581"
"CHR-66","CHR-115","2850-57652","2850-57745","1","2",0.254032258064516,"2850-57652_2850-57745"
"CHR-66","CHR-78","2850-57652","2850-57744","1","2",0.274193548387097,"2850-57652_2850-57744"
"CHR-66","CHR-77","2850-57652","unb-CHR-77","1","2",0.266129032258065,"2850-57652_unb-CHR-77"
"CHR-66","CHR-93","2850-57652","2640-97588","1","2",0.262096774193548,"2850-57652_2640-97588"
"CHR-66","CHR-119","2850-57652","2850-57806","1","2",0.245967741935484,"2850-57652_2850-57806"
"CHR-66","CHR-12","2850-57652","unb-CHR-76and12","1","2",0.274193548387097,"2850-57652_unb-CHR-76and12"
"CHR-66","CHR-6","2850-57652","2850-57582","1","2",0.270161290322581,"2850-57652_2850-57582"
"CHR-66","CHR-52","2850-57652","2850-57742","1","2",0.237903225806452,"2850-57652_2850-57742"
"CHR-66","CHR-112","2850-57652","2850-57647","1","2",0.274193548387097,"2850-57652_2850-57647"
"CHR-66","CHR-99","2850-57652","2850-57578","1","2",0.274193548387097,"2850-57652_2850-57578"
"CHR-66","CHR-101","2850-57652","2850-57733","1","2",0.274193548387097,"2850-57652_2850-57733"
"CHR-66","CHR-150","2850-57652","2850-57577","1","2",0.274193548387097,"2850-57652_2850-57577"
"CHR-66","CHR-32","2850-57652","2850-57731","1","3",0.266129032258065,"2850-57652_2850-57731"
"CHR-66","CHR-149","2850-57652","2850-57669","1","3",0.274193548387097,"2850-57652_2850-57669"
"CHR-80","CHR-29","2850-57654","2850-57808","1","1",0.372759856630824,"2850-57654_2850-57808"
"CHR-80","CHR-32","2850-57654","2850-57731","1","1",0.372759856630824,"2850-57654_2850-57731"
"CHR-80","CHR-102","2850-57654","2640-97589","1","1",0.372759856630824,"2850-57654_2640-97589"
"CHR-80","CHR-96","2850-57654","2850-57806","1","1",0.372759856630824,"2850-57654_2850-57806"
"CHR-80","CHR-58","2850-57654","2850-57579","1","1",0.365591397849462,"2850-57654_2850-57579"
"CHR-80","CHR-97","2850-57654","2850-57589","1","1",0.347670250896057,"2850-57654_2850-57589"
"CHR-80","CHR-7","2850-57654","unb-CHR-7and9","1","1",0.347670250896057,"2850-57654_unb-CHR-7and9"
"CHR-80","CHR-4","2850-57654","2811-83208","1","1",0.340501792114695,"2850-57654_2811-83208"
"CHR-80","CHR-33","2850-57654","2850-57669","1","1",0.336917562724014,"2850-57654_2850-57669"
"CHR-80","CHR-86","2850-57654","2850-57653","1","1",0.340501792114695,"2850-57654_2850-57653"
"CHR-80","CHR-133","2850-57654","2850-57570","1","1",0.369175627240143,"2850-57654_2850-57570"
"CHR-80","CHR-39","2850-57654","2850-57620","1","1",0.340501792114695,"2850-57654_2850-57620"
"CHR-80","CHR-25","2850-57654","2850-57881","1","1",0.362007168458781,"2850-57654_2850-57881"
"CHR-80","CHR-66","2850-57654","2850-57581","1","1",0.372759856630824,"2850-57654_2850-57581"
"CHR-80","CHR-80","2850-57654","2850-57580","1","1",0.372759856630824,"2850-57654_2850-57580"
"CHR-80","CHR-82","2850-57654","2850-57745","1","1",0.354838709677419,"2850-57654_2850-57745"
"CHR-80","CHR-78","2850-57654","2850-57744","1","1",0.362007168458781,"2850-57654_2850-57744"
"CHR-80","CHR-73","2850-57654","2850-57671","1","1",0.347670250896057,"2850-57654_2850-57671"
"CHR-80","CHR-77","2850-57654","unb-CHR-77","1","1",0.372759856630824,"2850-57654_unb-CHR-77"
"CHR-80","CHR-93","2850-57654","2640-97588","1","1",0.372759856630824,"2850-57654_2640-97588"
"CHR-80","CHR-37","2850-57654","2850-57806","1","1",0.372759856630824,"2850-57654_2850-57806"
"CHR-80","CHR-43","2850-57654","2850-57567","1","1",0.344086021505376,"2850-57654_2850-57567"
"CHR-80","CHR-76","2850-57654","unb-CHR-76and12","1","1",0.3584229390681,"2850-57654_unb-CHR-76and12"
"CHR-80","CHR-74","2850-57654","2850-57582","1","1",0.344086021505376,"2850-57654_2850-57582"
"CHR-80","CHR-110","2850-57654","2850-57742","1","1",0.372759856630824,"2850-57654_2850-57742"
"CHR-80","CHR-112","2850-57654","2850-57647","1","1",0.351254480286738,"2850-57654_2850-57647"
"CHR-80","CHR-99","2850-57654","2850-57578","1","1",0.354838709677419,"2850-57654_2850-57578"
"CHR-80","CHR-11","2850-57654","2850-57733","1","1",0.372759856630824,"2850-57654_2850-57733"
"CHR-80","CHR-148","2850-57654","2850-57582","1","1",0.372759856630824,"2850-57654_2850-57582"
"CHR-80","CHR-128","2850-57654","2850-57577","1","1",0.369175627240143,"2850-57654_2850-57577"
"CHR-80","CHR-145","2850-57654","unb-CHR-145","1","1",0.372759856630824,"2850-57654_unb-CHR-145"
"CHR-80","CHR-27","2850-57654","2850-57808","1","2",0.372759856630824,"2850-57654_2850-57808"
"CHR-80","CHR-109","2850-57654","2850-57731","1","2",0.372759856630824,"2850-57654_2850-57731"
"CHR-80","CHR-102","2850-57654","2640-97589","1","2",0.372759856630824,"2850-57654_2640-97589"
"CHR-80","CHR-96","2850-57654","2850-57806","1","2",0.372759856630824,"2850-57654_2850-57806"
"CHR-80","CHR-139","2850-57654","2850-57579","1","2",0.365591397849462,"2850-57654_2850-57579"
"CHR-80","CHR-19","2850-57654","2850-57589","1","2",0.347670250896057,"2850-57654_2850-57589"
"CHR-80","CHR-9","2850-57654","unb-CHR-7and9","1","2",0.347670250896057,"2850-57654_unb-CHR-7and9"
"CHR-80","CHR-4","2850-57654","2811-83208","1","2",0.340501792114695,"2850-57654_2811-83208"
"CHR-80","CHR-33","2850-57654","2850-57669","1","2",0.336917562724014,"2850-57654_2850-57669"
"CHR-80","CHR-45","2850-57654","2850-57653","1","2",0.340501792114695,"2850-57654_2850-57653"
"CHR-80","CHR-151","2850-57654","2850-57570","1","2",0.369175627240143,"2850-57654_2850-57570"
"CHR-80","CHR-39","2850-57654","2850-57620","1","2",0.340501792114695,"2850-57654_2850-57620"
"CHR-80","CHR-95","2850-57654","2850-57881","1","2",0.362007168458781,"2850-57654_2850-57881"
"CHR-80","CHR-16","2850-57654","2850-57581","1","2",0.372759856630824,"2850-57654_2850-57581"
"CHR-80","CHR-115","2850-57654","2850-57745","1","2",0.354838709677419,"2850-57654_2850-57745"
"CHR-80","CHR-78","2850-57654","2850-57744","1","2",0.362007168458781,"2850-57654_2850-57744"
"CHR-80","CHR-77","2850-57654","unb-CHR-77","1","2",0.372759856630824,"2850-57654_unb-CHR-77"
"CHR-80","CHR-93","2850-57654","2640-97588","1","2",0.372759856630824,"2850-57654_2640-97588"
"CHR-80","CHR-119","2850-57654","2850-57806","1","2",0.372759856630824,"2850-57654_2850-57806"
"CHR-80","CHR-12","2850-57654","unb-CHR-76and12","1","2",0.3584229390681,"2850-57654_unb-CHR-76and12"
"CHR-80","CHR-6","2850-57654","2850-57582","1","2",0.344086021505376,"2850-57654_2850-57582"
"CHR-80","CHR-52","2850-57654","2850-57742","1","2",0.372759856630824,"2850-57654_2850-57742"
"CHR-80","CHR-112","2850-57654","2850-57647","1","2",0.351254480286738,"2850-57654_2850-57647"
"CHR-80","CHR-99","2850-57654","2850-57578","1","2",0.354838709677419,"2850-57654_2850-57578"
"CHR-80","CHR-101","2850-57654","2850-57733","1","2",0.372759856630824,"2850-57654_2850-57733"
"CHR-80","CHR-150","2850-57654","2850-57577","1","2",0.369175627240143,"2850-57654_2850-57577"
"CHR-80","CHR-32","2850-57654","2850-57731","1","3",0.372759856630824,"2850-57654_2850-57731"
"CHR-80","CHR-149","2850-57654","2850-57669","1","3",0.336917562724014,"2850-57654_2850-57669"
"CHR-82","CHR-29","2850-57655","2850-57808","1","1",0.296774193548387,"2850-57655_2850-57808"
"CHR-82","CHR-32","2850-57655","2850-57731","1","1",0.306451612903226,"2850-57655_2850-57731"
"CHR-82","CHR-102","2850-57655","2640-97589","1","1",0.303225806451613,"2850-57655_2640-97589"
"CHR-82","CHR-96","2850-57655","2850-57806","1","1",0.296774193548387,"2850-57655_2850-57806"
"CHR-82","CHR-58","2850-57655","2850-57579","1","1",0.280645161290323,"2850-57655_2850-57579"
"CHR-82","CHR-97","2850-57655","2850-57589","1","1",0.27741935483871,"2850-57655_2850-57589"
"CHR-82","CHR-7","2850-57655","unb-CHR-7and9","1","1",0.3,"2850-57655_unb-CHR-7and9"
"CHR-82","CHR-4","2850-57655","2811-83208","1","1",0.287096774193548,"2850-57655_2811-83208"
"CHR-82","CHR-33","2850-57655","2850-57669","1","1",0.287096774193548,"2850-57655_2850-57669"
"CHR-82","CHR-86","2850-57655","2850-57653","1","1",0.287096774193548,"2850-57655_2850-57653"
"CHR-82","CHR-133","2850-57655","2850-57570","1","1",0.306451612903226,"2850-57655_2850-57570"
"CHR-82","CHR-39","2850-57655","2850-57620","1","1",0.287096774193548,"2850-57655_2850-57620"
"CHR-82","CHR-25","2850-57655","2850-57881","1","1",0.27741935483871,"2850-57655_2850-57881"
"CHR-82","CHR-66","2850-57655","2850-57581","1","1",0.290322580645161,"2850-57655_2850-57581"
"CHR-82","CHR-80","2850-57655","2850-57580","1","1",0.290322580645161,"2850-57655_2850-57580"
"CHR-82","CHR-82","2850-57655","2850-57745","1","1",0.306451612903226,"2850-57655_2850-57745"
"CHR-82","CHR-78","2850-57655","2850-57744","1","1",0.306451612903226,"2850-57655_2850-57744"
"CHR-82","CHR-73","2850-57655","2850-57671","1","1",0.3,"2850-57655_2850-57671"
"CHR-82","CHR-77","2850-57655","unb-CHR-77","1","1",0.306451612903226,"2850-57655_unb-CHR-77"
"CHR-82","CHR-93","2850-57655","2640-97588","1","1",0.306451612903226,"2850-57655_2640-97588"
"CHR-82","CHR-37","2850-57655","2850-57806","1","1",0.296774193548387,"2850-57655_2850-57806"
"CHR-82","CHR-43","2850-57655","2850-57567","1","1",0.280645161290323,"2850-57655_2850-57567"
"CHR-82","CHR-76","2850-57655","unb-CHR-76and12","1","1",0.306451612903226,"2850-57655_unb-CHR-76and12"
"CHR-82","CHR-74","2850-57655","2850-57582","1","1",0.283870967741935,"2850-57655_2850-57582"
"CHR-82","CHR-110","2850-57655","2850-57742","1","1",0.290322580645161,"2850-57655_2850-57742"
"CHR-82","CHR-112","2850-57655","2850-57647","1","1",0.303225806451613,"2850-57655_2850-57647"
"CHR-82","CHR-99","2850-57655","2850-57578","1","1",0.306451612903226,"2850-57655_2850-57578"
"CHR-82","CHR-11","2850-57655","2850-57733","1","1",0.306451612903226,"2850-57655_2850-57733"
"CHR-82","CHR-148","2850-57655","2850-57582","1","1",0.306451612903226,"2850-57655_2850-57582"
"CHR-82","CHR-128","2850-57655","2850-57577","1","1",0.306451612903226,"2850-57655_2850-57577"
"CHR-82","CHR-145","2850-57655","unb-CHR-145","1","1",0.306451612903226,"2850-57655_unb-CHR-145"
"CHR-82","CHR-27","2850-57655","2850-57808","1","2",0.296774193548387,"2850-57655_2850-57808"
"CHR-82","CHR-109","2850-57655","2850-57731","1","2",0.306451612903226,"2850-57655_2850-57731"
"CHR-82","CHR-102","2850-57655","2640-97589","1","2",0.303225806451613,"2850-57655_2640-97589"
"CHR-82","CHR-96","2850-57655","2850-57806","1","2",0.296774193548387,"2850-57655_2850-57806"
"CHR-82","CHR-139","2850-57655","2850-57579","1","2",0.280645161290323,"2850-57655_2850-57579"
"CHR-82","CHR-19","2850-57655","2850-57589","1","2",0.27741935483871,"2850-57655_2850-57589"
"CHR-82","CHR-9","2850-57655","unb-CHR-7and9","1","2",0.3,"2850-57655_unb-CHR-7and9"
"CHR-82","CHR-4","2850-57655","2811-83208","1","2",0.287096774193548,"2850-57655_2811-83208"
"CHR-82","CHR-33","2850-57655","2850-57669","1","2",0.287096774193548,"2850-57655_2850-57669"
"CHR-82","CHR-45","2850-57655","2850-57653","1","2",0.287096774193548,"2850-57655_2850-57653"
"CHR-82","CHR-151","2850-57655","2850-57570","1","2",0.306451612903226,"2850-57655_2850-57570"
"CHR-82","CHR-39","2850-57655","2850-57620","1","2",0.287096774193548,"2850-57655_2850-57620"
"CHR-82","CHR-95","2850-57655","2850-57881","1","2",0.27741935483871,"2850-57655_2850-57881"
"CHR-82","CHR-16","2850-57655","2850-57581","1","2",0.290322580645161,"2850-57655_2850-57581"
"CHR-82","CHR-115","2850-57655","2850-57745","1","2",0.306451612903226,"2850-57655_2850-57745"
"CHR-82","CHR-78","2850-57655","2850-57744","1","2",0.306451612903226,"2850-57655_2850-57744"
"CHR-82","CHR-77","2850-57655","unb-CHR-77","1","2",0.306451612903226,"2850-57655_unb-CHR-77"
"CHR-82","CHR-93","2850-57655","2640-97588","1","2",0.306451612903226,"2850-57655_2640-97588"
"CHR-82","CHR-119","2850-57655","2850-57806","1","2",0.296774193548387,"2850-57655_2850-57806"
"CHR-82","CHR-12","2850-57655","unb-CHR-76and12","1","2",0.306451612903226,"2850-57655_unb-CHR-76and12"
"CHR-82","CHR-6","2850-57655","2850-57582","1","2",0.283870967741935,"2850-57655_2850-57582"
"CHR-82","CHR-52","2850-57655","2850-57742","1","2",0.290322580645161,"2850-57655_2850-57742"
"CHR-82","CHR-112","2850-57655","2850-57647","1","2",0.303225806451613,"2850-57655_2850-57647"
"CHR-82","CHR-99","2850-57655","2850-57578","1","2",0.306451612903226,"2850-57655_2850-57578"
"CHR-82","CHR-101","2850-57655","2850-57733","1","2",0.306451612903226,"2850-57655_2850-57733"
"CHR-82","CHR-150","2850-57655","2850-57577","1","2",0.306451612903226,"2850-57655_2850-57577"
"CHR-82","CHR-32","2850-57655","2850-57731","1","3",0.306451612903226,"2850-57655_2850-57731"
"CHR-82","CHR-149","2850-57655","2850-57669","1","3",0.287096774193548,"2850-57655_2850-57669"
"CHR-78","CHR-29","2850-57656","2850-57808","1","1",0.238709677419355,"2850-57656_2850-57808"
"CHR-78","CHR-32","2850-57656","2850-57731","1","1",0.238709677419355,"2850-57656_2850-57731"
"CHR-78","CHR-102","2850-57656","2640-97589","1","1",0.238709677419355,"2850-57656_2640-97589"
"CHR-78","CHR-96","2850-57656","2850-57806","1","1",0.238709677419355,"2850-57656_2850-57806"
"CHR-78","CHR-58","2850-57656","2850-57579","1","1",0.235483870967742,"2850-57656_2850-57579"
"CHR-78","CHR-97","2850-57656","2850-57589","1","1",0.238709677419355,"2850-57656_2850-57589"
"CHR-78","CHR-7","2850-57656","unb-CHR-7and9","1","1",0.216129032258065,"2850-57656_unb-CHR-7and9"
"CHR-78","CHR-4","2850-57656","2811-83208","1","1",0.232258064516129,"2850-57656_2811-83208"
"CHR-78","CHR-33","2850-57656","2850-57669","1","1",0.229032258064516,"2850-57656_2850-57669"
"CHR-78","CHR-86","2850-57656","2850-57653","1","1",0.232258064516129,"2850-57656_2850-57653"
"CHR-78","CHR-133","2850-57656","2850-57570","1","1",0.209677419354839,"2850-57656_2850-57570"
"CHR-78","CHR-39","2850-57656","2850-57620","1","1",0.232258064516129,"2850-57656_2850-57620"
"CHR-78","CHR-25","2850-57656","2850-57881","1","1",0.238709677419355,"2850-57656_2850-57881"
"CHR-78","CHR-66","2850-57656","2850-57581","1","1",0.238709677419355,"2850-57656_2850-57581"
"CHR-78","CHR-80","2850-57656","2850-57580","1","1",0.229032258064516,"2850-57656_2850-57580"
"CHR-78","CHR-82","2850-57656","2850-57745","1","1",0.238709677419355,"2850-57656_2850-57745"
"CHR-78","CHR-78","2850-57656","2850-57744","1","1",0.238709677419355,"2850-57656_2850-57744"
"CHR-78","CHR-73","2850-57656","2850-57671","1","1",0.216129032258065,"2850-57656_2850-57671"
"CHR-78","CHR-77","2850-57656","unb-CHR-77","1","1",0.238709677419355,"2850-57656_unb-CHR-77"
"CHR-78","CHR-93","2850-57656","2640-97588","1","1",0.238709677419355,"2850-57656_2640-97588"
"CHR-78","CHR-37","2850-57656","2850-57806","1","1",0.238709677419355,"2850-57656_2850-57806"
"CHR-78","CHR-43","2850-57656","2850-57567","1","1",0.235483870967742,"2850-57656_2850-57567"
"CHR-78","CHR-76","2850-57656","unb-CHR-76and12","1","1",0.206451612903226,"2850-57656_unb-CHR-76and12"
"CHR-78","CHR-74","2850-57656","2850-57582","1","1",0.235483870967742,"2850-57656_2850-57582"
"CHR-78","CHR-110","2850-57656","2850-57742","1","1",0.238709677419355,"2850-57656_2850-57742"
"CHR-78","CHR-112","2850-57656","2850-57647","1","1",0.212903225806452,"2850-57656_2850-57647"
"CHR-78","CHR-99","2850-57656","2850-57578","1","1",0.209677419354839,"2850-57656_2850-57578"
"CHR-78","CHR-11","2850-57656","2850-57733","1","1",0.238709677419355,"2850-57656_2850-57733"
"CHR-78","CHR-148","2850-57656","2850-57582","1","1",0.238709677419355,"2850-57656_2850-57582"
"CHR-78","CHR-128","2850-57656","2850-57577","1","1",0.209677419354839,"2850-57656_2850-57577"
"CHR-78","CHR-145","2850-57656","unb-CHR-145","1","1",0.238709677419355,"2850-57656_unb-CHR-145"
"CHR-78","CHR-27","2850-57656","2850-57808","1","2",0.238709677419355,"2850-57656_2850-57808"
"CHR-78","CHR-109","2850-57656","2850-57731","1","2",0.238709677419355,"2850-57656_2850-57731"
"CHR-78","CHR-102","2850-57656","2640-97589","1","2",0.238709677419355,"2850-57656_2640-97589"
"CHR-78","CHR-96","2850-57656","2850-57806","1","2",0.238709677419355,"2850-57656_2850-57806"
"CHR-78","CHR-139","2850-57656","2850-57579","1","2",0.235483870967742,"2850-57656_2850-57579"
"CHR-78","CHR-19","2850-57656","2850-57589","1","2",0.238709677419355,"2850-57656_2850-57589"
"CHR-78","CHR-9","2850-57656","unb-CHR-7and9","1","2",0.216129032258065,"2850-57656_unb-CHR-7and9"
"CHR-78","CHR-4","2850-57656","2811-83208","1","2",0.232258064516129,"2850-57656_2811-83208"
"CHR-78","CHR-33","2850-57656","2850-57669","1","2",0.229032258064516,"2850-57656_2850-57669"
"CHR-78","CHR-45","2850-57656","2850-57653","1","2",0.232258064516129,"2850-57656_2850-57653"
"CHR-78","CHR-151","2850-57656","2850-57570","1","2",0.209677419354839,"2850-57656_2850-57570"
"CHR-78","CHR-39","2850-57656","2850-57620","1","2",0.232258064516129,"2850-57656_2850-57620"
"CHR-78","CHR-95","2850-57656","2850-57881","1","2",0.238709677419355,"2850-57656_2850-57881"
"CHR-78","CHR-16","2850-57656","2850-57581","1","2",0.238709677419355,"2850-57656_2850-57581"
"CHR-78","CHR-115","2850-57656","2850-57745","1","2",0.238709677419355,"2850-57656_2850-57745"
"CHR-78","CHR-78","2850-57656","2850-57744","1","2",0.238709677419355,"2850-57656_2850-57744"
"CHR-78","CHR-77","2850-57656","unb-CHR-77","1","2",0.238709677419355,"2850-57656_unb-CHR-77"
"CHR-78","CHR-93","2850-57656","2640-97588","1","2",0.238709677419355,"2850-57656_2640-97588"
"CHR-78","CHR-119","2850-57656","2850-57806","1","2",0.238709677419355,"2850-57656_2850-57806"
"CHR-78","CHR-12","2850-57656","unb-CHR-76and12","1","2",0.206451612903226,"2850-57656_unb-CHR-76and12"
"CHR-78","CHR-6","2850-57656","2850-57582","1","2",0.235483870967742,"2850-57656_2850-57582"
"CHR-78","CHR-52","2850-57656","2850-57742","1","2",0.238709677419355,"2850-57656_2850-57742"
"CHR-78","CHR-112","2850-57656","2850-57647","1","2",0.212903225806452,"2850-57656_2850-57647"
"CHR-78","CHR-99","2850-57656","2850-57578","1","2",0.209677419354839,"2850-57656_2850-57578"
"CHR-78","CHR-101","2850-57656","2850-57733","1","2",0.238709677419355,"2850-57656_2850-57733"
"CHR-78","CHR-150","2850-57656","2850-57577","1","2",0.209677419354839,"2850-57656_2850-57577"
"CHR-78","CHR-32","2850-57656","2850-57731","1","3",0.238709677419355,"2850-57656_2850-57731"
"CHR-78","CHR-149","2850-57656","2850-57669","1","3",0.229032258064516,"2850-57656_2850-57669"
"CHR-73","CHR-29","2850-57670","2850-57808","1","1",0.332258064516129,"2850-57670_2850-57808"
"CHR-73","CHR-32","2850-57670","2850-57731","1","1",0.332258064516129,"2850-57670_2850-57731"
"CHR-73","CHR-102","2850-57670","2640-97589","1","1",0.332258064516129,"2850-57670_2640-97589"
"CHR-73","CHR-96","2850-57670","2850-57806","1","1",0.332258064516129,"2850-57670_2850-57806"
"CHR-73","CHR-58","2850-57670","2850-57579","1","1",0.332258064516129,"2850-57670_2850-57579"
"CHR-73","CHR-97","2850-57670","2850-57589","1","1",0.319354838709677,"2850-57670_2850-57589"
"CHR-73","CHR-7","2850-57670","unb-CHR-7and9","1","1",0.296774193548387,"2850-57670_unb-CHR-7and9"
"CHR-73","CHR-4","2850-57670","2811-83208","1","1",0.312903225806452,"2850-57670_2811-83208"
"CHR-73","CHR-33","2850-57670","2850-57669","1","1",0.309677419354839,"2850-57670_2850-57669"
"CHR-73","CHR-86","2850-57670","2850-57653","1","1",0.312903225806452,"2850-57670_2850-57653"
"CHR-73","CHR-133","2850-57670","2850-57570","1","1",0.316129032258064,"2850-57670_2850-57570"
"CHR-73","CHR-39","2850-57670","2850-57620","1","1",0.312903225806452,"2850-57670_2850-57620"
"CHR-73","CHR-25","2850-57670","2850-57881","1","1",0.332258064516129,"2850-57670_2850-57881"
"CHR-73","CHR-66","2850-57670","2850-57581","1","1",0.332258064516129,"2850-57670_2850-57581"
"CHR-73","CHR-80","2850-57670","2850-57580","1","1",0.309677419354839,"2850-57670_2850-57580"
"CHR-73","CHR-82","2850-57670","2850-57745","1","1",0.325806451612903,"2850-57670_2850-57745"
"CHR-73","CHR-78","2850-57670","2850-57744","1","1",0.309677419354839,"2850-57670_2850-57744"
"CHR-73","CHR-73","2850-57670","2850-57671","1","1",0.332258064516129,"2850-57670_2850-57671"
"CHR-73","CHR-77","2850-57670","unb-CHR-77","1","1",0.332258064516129,"2850-57670_unb-CHR-77"
"CHR-73","CHR-93","2850-57670","2640-97588","1","1",0.332258064516129,"2850-57670_2640-97588"
"CHR-73","CHR-37","2850-57670","2850-57806","1","1",0.332258064516129,"2850-57670_2850-57806"
"CHR-73","CHR-43","2850-57670","2850-57567","1","1",0.316129032258064,"2850-57670_2850-57567"
"CHR-73","CHR-76","2850-57670","unb-CHR-76and12","1","1",0.306451612903226,"2850-57670_unb-CHR-76and12"
"CHR-73","CHR-74","2850-57670","2850-57582","1","1",0.316129032258064,"2850-57670_2850-57582"
