"female","male","pairwise","attempt1","barn","nest","location1","soc.pair","total.dur","process.dist.m","dur.fertile","ci.diff","rest.SI.chr","clutch_id_merge","clutch_match","fert_type","shared_fert","pat.clutch.size","bin_fert","fem_mass_1","fem_throat_avg_bright","fem_breast_avg_bright","fem_TS","fem_TS_scaled","fem_throat_avg_bright_scaled","fem_breast_avg_bright_scaled","male_mass_1","male_throat_avg_bright","male_breast_avg_bright","male_TS","male_TS_scaled","male_throat_avg_bright_scaled","male_breast_avg_bright_scaled","dist.scale","dur.scale","bin_num_fert","size.cat","attempt2","dist.cat","dist.cat2","dist.cat3","prop.fert","rest.SI.scale","soc.male_TS_scaled","soc.male_throat_avg_bright_scaled","soc.male_breast_avg_bright_scaled","soc.fem_TS_scaled","soc.fem_throat_avg_bright_scaled","soc.fem_breast_avg_bright_scaled"
"2640-97331","2640-97588","2640-97331_2640-97588",1,"CHR",29,"CHR-29","0",11,12.54316078,7,-4,0.235483870967742,"CHR_29_1",1,"ep_same",2,4,"yes",16.76,9.83579096,18.81945995,79.83333333,0.564019367350756,-2.00209196155345,-1.05591017852521,18.7,11.85018943,14.45612662,87,-0.319841925842042,-0.476208334764261,-1.69766351362466,0.178454542298227,1.35562763620329,1,"large","first","dist.20","dist.20","dist.20",0.5,-0.0313700626970653,1.23332042251798,-0.574524092276724,-1.50929728666711,0.224690642671068,-0.0934822025987468,-1.95280566010936
"2640-97331","2640-97588","2640-97331_2640-97588",2,"CHR",27,"CHR-27","0",10,13.55260368,7,-4,0.297491039426523,"CHR_27_2",1,NA,0,4,"no",16.76,9.83579096,18.81945995,79.83333333,0.564019367350756,-2.00209196155345,-1.05591017852521,18.7,11.85018943,14.45612662,87,-0.319841925842042,-0.476208334764261,-1.69766351362466,0.32925313358281,1.35562763620329,0,"large","second","dist.20","dist.20","dist.20",0,0.740933535370341,1.23332042251798,-0.574524092276724,-1.50929728666711,0.224690642671068,-0.0934822025987468,-1.95280566010936
"2640-97331","2640-97589","2640-97331_2640-97589",1,"CHR",29,"CHR-29","0",11,3.345023064,9,-2,0.229032258064516,"CHR_29_1",1,NA,0,4,"no",16.76,9.83579096,18.81945995,79.83333333,0.564019367350756,-2.00209196155345,-1.05591017852521,16.1,11.8153556,16.91354271,99.66666667,1.19349574731726,-0.485157035237985,-1.19530341502793,-1.19563626562601,1.94182564784557,0,"large","first","dist.05","dist.05","dist.10",0,-0.111725350357261,1.23332042251798,-0.574524092276724,-1.50929728666711,0.98818027510909,-0.478534822267752,-0.867541507603602
"2640-97331","2640-97589","2640-97331_2640-97589",2,"CHR",27,"CHR-27","0",10,3.56350997,10,-1,0.28673835125448,"CHR_27_2",1,NA,0,4,"no",16.76,9.83579096,18.81945995,79.83333333,0.564019367350756,-2.00209196155345,-1.05591017852521,16.1,11.8153556,16.91354271,99.66666667,1.19349574731726,-0.485157035237985,-1.19530341502793,-1.16299695770783,2.23492465366671,0,"large","second","dist.05","dist.05","dist.10",0,0.607008055936686,1.23332042251798,-0.574524092276724,-1.50929728666711,0.98818027510909,-0.478534822267752,-0.867541507603602
"2640-97331","2811-83208","2640-97331_2811-83208",2,"CHR",27,"CHR-27","0",10,15.90725563,0,14,0.32258064516129,"CHR_27_2",1,NA,0,4,"no",16.76,9.83579096,18.81945995,79.83333333,0.564019367350756,-2.00209196155345,-1.05591017852521,16.9,18.73416916,21.00459455,87,-0.319841925842042,1.29226422972124,-0.358985457287731,0.681009728260424,-0.696065404544717,0,"large","second","dist.20","dist.20","dist.20",0,1.05342632071554,1.23332042251798,-0.574524092276724,-1.50929728666711,-0.411550717693951,-0.159665267146272,1.94192717350385
"2640-97331","2811-83208","2640-97331_2811-83208",1,"CHR",29,"CHR-29","0",0,16.94168974,0,13,0.258064516129032,"CHR_29_1",1,NA,0,4,"no",16.76,9.83579096,18.81945995,79.83333333,0.564019367350756,-2.00209196155345,-1.05591017852521,16.9,18.73416916,21.00459455,87,-0.319841925842042,1.29226422972124,-0.358985457287731,0.835541704823656,-0.696065404544717,0,"large","first","dist.20","dist.20","dist.20",0,0.249873444113606,1.23332042251798,-0.574524092276724,-1.50929728666711,-0.411550717693951,-0.159665267146272,1.94192717350385
"2640-97331","2850-57567","2640-97331_2850-57567",2,"CHR",27,"CHR-27","0",6,10.66265844,0,-37,0.32258064516129,"CHR_27_2",1,NA,0,4,"no",16.76,9.83579096,18.81945995,79.83333333,0.564019367350756,-2.00209196155345,-1.05591017852521,16.6,10.56012296,26.35612994,102.1666667,1.49218081789379,-0.807622320284185,0.735008293751907,-0.102469820812714,-0.696065404544717,0,"large","second","dist.20","dist.20","dist.20",0,1.05342632071554,1.23332042251798,-0.574524092276724,-1.50929728666711,-1.17504035013197,0.922800644787313,-0.818227574717981
"2640-97331","2850-57567","2640-97331_2850-57567",1,"CHR",29,"CHR-29","0",0,9.735905078,0,11,0.258064516129032,"CHR_29_1",1,NA,0,4,"no",16.76,9.83579096,18.81945995,79.83333333,0.564019367350756,-2.00209196155345,-1.05591017852521,16.6,10.56012296,26.35612994,102.1666667,1.49218081789379,-0.807622320284185,0.735008293751907,-0.240915592691293,-0.696065404544717,0,"large","first","dist.10","dist.10","dist.10",0,0.249873444113606,1.23332042251798,-0.574524092276724,-1.50929728666711,-1.17504035013197,0.922800644787313,-0.818227574717981
"2640-97331","2850-57570","2640-97331_2850-57570",2,"CHR",27,"CHR-27","0",10,10.22398322,5,-5,0.304659498207885,"CHR_27_2",1,NA,0,4,"no",16.76,9.83579096,18.81945995,79.83333333,0.564019367350756,-2.00209196155345,-1.05591017852521,16.51,16.84077767,23.06811898,90,0.038580154548733,0.805857959623855,0.0628528876022267,-0.168002606478406,0.769429624560999,0,"large","second","dist.20","dist.20","dist.20",0,0.830217188326111,1.23332042251798,-0.574524092276724,-1.50929728666711,-0.157054173547943,-1.42571858026568,-1.08665491345185
"2640-97331","2850-57570","2640-97331_2850-57570",1,"CHR",29,"CHR-29","0",0,6.917761569,0,23,0.258064516129032,"CHR_29_1",1,NA,0,4,"no",16.76,9.83579096,18.81945995,79.83333333,0.564019367350756,-2.00209196155345,-1.05591017852521,16.51,16.84077767,23.06811898,90,0.038580154548733,0.805857959623855,0.0628528876022267,-0.661912234695502,-0.696065404544717,0,"large","first","dist.10","dist.10","dist.10",0,0.249873444113606,1.23332042251798,-0.574524092276724,-1.50929728666711,-0.157054173547943,-1.42571858026568,-1.08665491345185
"2640-97331","2850-57577","2640-97331_2850-57577",2,"CHR",27,"CHR-27","0",10,13.569444,0,24,0.32258064516129,"CHR_27_2",1,NA,0,4,"no",16.76,9.83579096,18.81945995,79.83333333,0.564019367350756,-2.00209196155345,-1.05591017852521,18.2,20.92472416,28.83623131,90.83333333,0.138141843147924,1.85501086327307,1.24200585669334,0.33176887422825,-0.696065404544717,0,"large","second","dist.20","dist.20","dist.20",0,1.05342632071554,1.23332042251798,-0.574524092276724,-1.50929728666711,-0.666047261839958,0.264789915692027,-0.462001728113777
"2640-97331","2850-57577","2640-97331_2850-57577",1,"CHR",29,"CHR-29","0",0,12.51519135,0,23,0.258064516129032,"CHR_29_1",1,NA,0,4,"no",16.76,9.83579096,18.81945995,79.83333333,0.564019367350756,-2.00209196155345,-1.05591017852521,18.2,20.92472416,28.83623131,90.83333333,0.138141843147924,1.85501086327307,1.24200585669334,0.17427624688099,-0.696065404544717,0,"large","first","dist.20","dist.20","dist.20",0,0.249873444113606,1.23332042251798,-0.574524092276724,-1.50929728666711,-0.666047261839958,0.264789915692027,-0.462001728113777
"2640-97331","2850-57578","2640-97331_2850-57578",2,"CHR",27,"CHR-27","0",10,3.704275342,0,21,0.32258064516129,"CHR_27_2",1,NA,0,4,"no",16.76,9.83579096,18.81945995,79.83333333,0.564019367350756,-2.00209196155345,-1.05591017852521,17.2,10.81633932,15.67680791,91.5,0.217791194744121,-0.741801149826969,-1.44812434290995,-1.14196830933232,-0.696065404544717,0,"large","second","dist.05","dist.05","dist.10",0,1.05342632071554,1.23332042251798,-0.574524092276724,-1.50929728666711,0.0550262790587415,1.59216462744548,-0.0904874492207969
"2640-97331","2850-57578","2640-97331_2850-57578",1,"CHR",29,"CHR-29","0",0,2.800078,0,19,0.258064516129032,"CHR_29_1",1,NA,0,4,"no",16.76,9.83579096,18.81945995,79.83333333,0.564019367350756,-2.00209196155345,-1.05591017852521,17.2,10.81633932,15.67680791,91.5,0.217791194744121,-0.741801149826969,-1.44812434290995,-1.27704448393998,-0.696065404544717,0,"large","first","dist.05","dist.05","dist.10",0,0.249873444113606,1.23332042251798,-0.574524092276724,-1.50929728666711,0.0550262790587415,1.59216462744548,-0.0904874492207969
"2640-97331","2850-57579","2640-97331_2850-57579",1,"CHR",29,"CHR-29","0",5,5.951304253,5,6,0.241935483870968,"CHR_29_1",1,NA,0,4,"no",16.76,9.83579096,18.81945995,79.83333333,0.564019367350756,-2.00209196155345,-1.05591017852521,16.3,11.31949153,24.77905949,93.5,0.456739248337971,-0.612542942504321,0.412613860843324,-0.806289298310966,0.769429624560999,0,"large","first","dist.10","dist.10","dist.10",0,0.04898522496313,1.23332042251798,-0.574524092276724,-1.50929728666711,0.394355006283394,0.252942547897877,-0.257226498974273
"2640-97331","2850-57579","2640-97331_2850-57579",2,"CHR",27,"CHR-27","0",10,5.784839798,0,-17,0.32258064516129,"CHR_27_2",1,NA,0,4,"no",16.76,9.83579096,18.81945995,79.83333333,0.564019367350756,-2.00209196155345,-1.05591017852521,16.3,11.31949153,24.77905949,93.5,0.456739248337971,-0.612542942504321,0.412613860843324,-0.831157079651501,-0.696065404544717,0,"large","second","dist.10","dist.10","dist.10",0,1.05342632071554,1.23332042251798,-0.574524092276724,-1.50929728666711,0.394355006283394,0.252942547897877,-0.257226498974273
"2640-97331","2850-57580","2640-97331_2850-57580",2,"CHR",27,"CHR-27","0",8,10.75579679,0,-34,0.32258064516129,"CHR_27_2",1,NA,0,4,"no",16.76,9.83579096,18.81945995,79.83333333,0.564019367350756,-2.00209196155345,-1.05591017852521,16.2,9.142844799,27.48113161,87.83333333,-0.220280237242851,-1.17171658585126,0.964988048569367,-0.0885560749489606,-0.696065404544717,0,"large","second","dist.20","dist.20","dist.20",0,1.05342632071554,1.23332042251798,-0.574524092276724,-1.50929728666711,0.564019367350756,0.594981908524202,0.613110506001452
"2640-97331","2850-57580","2640-97331_2850-57580",1,"CHR",29,"CHR-29","0",0,11.78128134,0,14,0.258064516129032,"CHR_29_1",1,NA,0,4,"no",16.76,9.83579096,18.81945995,79.83333333,0.564019367350756,-2.00209196155345,-1.05591017852521,16.2,9.142844799,27.48113161,87.83333333,-0.220280237242851,-1.17171658585126,0.964988048569367,0.0646389453182622,-0.696065404544717,0,"large","first","dist.20","dist.20","dist.20",0,0.249873444113606,1.23332042251798,-0.574524092276724,-1.50929728666711,0.564019367350756,0.594981908524202,0.613110506001452
"2640-97331","2850-57581","2640-97331_2850-57581",1,"CHR",29,"CHR-29","0",7,12.40409686,7,4,0.235483870967742,"CHR_29_1",1,NA,0,4,"no",16.76,9.83579096,18.81945995,79.83333333,0.564019367350756,-2.00209196155345,-1.05591017852521,15.5,12.5018158,18.94245264,82.5,-0.857475046428205,-0.308807586528723,-0.780541178943333,0.15768007032511,1.35562763620329,0,"large","first","dist.20","dist.20","dist.20",0,-0.0313700626970653,1.23332042251798,-0.574524092276724,-1.50929728666711,-0.920543805985966,0.0923616887128494,-0.0652425713766268
"2640-97331","2850-57581","2640-97331_2850-57581",2,"CHR",27,"CHR-27","0",10,12.46090579,5,5,0.304659498207885,"CHR_27_2",1,NA,0,4,"no",16.76,9.83579096,18.81945995,79.83333333,0.564019367350756,-2.00209196155345,-1.05591017852521,15.5,12.5018158,18.94245264,82.5,-0.857475046428205,-0.308807586528723,-0.780541178943333,0.166166639121012,0.769429624560999,0,"large","second","dist.20","dist.20","dist.20",0,0.830217188326111,1.23332042251798,-0.574524092276724,-1.50929728666711,-0.920543805985966,0.0923616887128494,-0.0652425713766268
"2640-97331","2850-57589","2640-97331_2850-57589",1,"CHR",29,"CHR-29","0",1,7.023837135,1,10,0.254838709677419,"CHR_29_1",1,NA,0,4,"no",16.76,9.83579096,18.81945995,79.83333333,0.564019367350756,-2.00209196155345,-1.05591017852521,17.5,12.65077601,16.92662014,97,0.874898342127209,-0.270540180912031,-1.19263004642303,-0.646065824836643,-0.402966398723574,0,"large","first","dist.10","dist.10","dist.10",0,0.209695800283509,1.23332042251798,-0.574524092276724,-1.50929728666711,0.394355006283394,-0.220209818057244,-0.7238327207249
"2640-97331","2850-57589","2640-97331_2850-57589",2,"CHR",27,"CHR-27","0",10,6.234389011,0,15,0.32258064516129,"CHR_27_2",1,NA,0,4,"no",16.76,9.83579096,18.81945995,79.83333333,0.564019367350756,-2.00209196155345,-1.05591017852521,17.5,12.65077601,16.92662014,97,0.874898342127209,-0.270540180912031,-1.19263004642303,-0.763999850616067,-0.696065404544717,0,"large","second","dist.10","dist.10","dist.10",0,1.05342632071554,1.23332042251798,-0.574524092276724,-1.50929728666711,0.394355006283394,-0.220209818057244,-0.7238327207249
"2640-97331","2850-57620","2640-97331_2850-57620",2,"CHR",27,"CHR-27","0",10,6.422664264,0,14,0.32258064516129,"CHR_27_2",1,NA,0,4,"no",16.76,9.83579096,18.81945995,79.83333333,0.564019367350756,-2.00209196155345,-1.05591017852521,18.2,8.903889997,21.60838485,87,-0.319841925842042,-1.2331033167923,-0.235554933708899,-0.735873799181015,-0.696065404544717,0,"large","second","dist.10","dist.10","dist.10",0,1.05342632071554,1.23332042251798,-0.574524092276724,-1.50929728666711,-1.04779207805897,-0.519894914297499,-0.347422909026337
"2640-97331","2850-57620","2640-97331_2850-57620",1,"CHR",29,"CHR-29","0",0,5.45933273,0,13,0.258064516129032,"CHR_29_1",1,NA,0,4,"no",16.76,9.83579096,18.81945995,79.83333333,0.564019367350756,-2.00209196155345,-1.05591017852521,18.2,8.903889997,21.60838485,87,-0.319841925842042,-1.2331033167923,-0.235554933708899,-0.879783908675287,-0.696065404544717,0,"large","first","dist.10","dist.10","dist.10",0,0.249873444113606,1.23332042251798,-0.574524092276724,-1.50929728666711,-1.04779207805897,-0.519894914297499,-0.347422909026337
"2640-97331","2850-57647","2640-97331_2850-57647",2,"CHR",27,"CHR-27","0",10,3.77388294,0,24,0.32258064516129,"CHR_27_2",1,NA,0,4,"no",16.76,9.83579096,18.81945995,79.83333333,0.564019367350756,-2.00209196155345,-1.05591017852521,15.8,12.89783981,28.1838767,85.83333333,-0.459228290836701,-0.207070274097309,1.10864751842364,-1.13156977394106,-0.696065404544717,0,"large","second","dist.05","dist.05","dist.10",0,1.05342632071554,1.23332042251798,-0.574524092276724,-1.50929728666711,2.30307908737845,-0.324477446700752,0.908946604529733
"2640-97331","2850-57647","2640-97331_2850-57647",1,"CHR",29,"CHR-29","0",0,3.546625264,0,18,0.258064516129032,"CHR_29_1",1,NA,0,4,"no",16.76,9.83579096,18.81945995,79.83333333,0.564019367350756,-2.00209196155345,-1.05591017852521,15.8,12.89783981,28.1838767,85.83333333,-0.459228290836701,-0.207070274097309,1.10864751842364,-1.16551932908619,-0.696065404544717,0,"large","first","dist.05","dist.05","dist.10",0,0.249873444113606,1.23332042251798,-0.574524092276724,-1.50929728666711,2.30307908737845,-0.324477446700752,0.908946604529733
"2640-97331","2850-57653","2640-97331_2850-57653",2,"CHR",27,"CHR-27","0",10,16.54801295,9,-2,0.290322580645161,"CHR_27_2",1,NA,0,4,"no",16.76,9.83579096,18.81945995,79.83333333,0.564019367350756,-2.00209196155345,-1.05591017852521,16.37,8.467490861,27.15053506,78,-1.39510816701437,-1.34521287106915,0.897405470214174,0.776731141736396,1.94182564784557,0,"large","second","dist.20","dist.20","dist.20",0,0.651649882414571,1.23332042251798,-0.574524092276724,-1.50929728666711,0.182274551131745,-1.12841701146077,0.110874711490428
"2640-97331","2850-57653","2640-97331_2850-57653",1,"CHR",29,"CHR-29","0",0,13.22996489,0,13,0.258064516129032,"CHR_29_1",1,NA,0,4,"no",16.76,9.83579096,18.81945995,79.83333333,0.564019367350756,-2.00209196155345,-1.05591017852521,16.37,8.467490861,27.15053506,78,-1.39510816701437,-1.34521287106915,0.897405470214174,0.281054790689158,-0.696065404544717,0,"large","first","dist.20","dist.20","dist.20",0,0.249873444113606,1.23332042251798,-0.574524092276724,-1.50929728666711,0.182274551131745,-1.12841701146077,0.110874711490428
"2640-97331","2850-57671","2640-97331_2850-57671",2,"CHR",27,"CHR-27","0",10,14.97887567,0,-31,0.32258064516129,"CHR_27_2",1,NA,0,4,"no",16.76,9.83579096,18.81945995,79.83333333,0.564019367350756,-2.00209196155345,-1.05591017852521,17.53,16.28350449,28.84180791,75.83333333,-1.65396855880595,0.662696246718346,1.24314585953504,0.542320962264014,-0.696065404544717,0,"large","second","dist.20","dist.20","dist.20",0,1.05342632071554,1.23332042251798,-0.574524092276724,-1.50929728666711,0.606435458890079,1.16785270969026,0.187430780520441
"2640-97331","2850-57671","2640-97331_2850-57671",1,"CHR",29,"CHR-29","0",0,16.04915093,0,17,0.258064516129032,"CHR_29_1",1,NA,0,4,"no",16.76,9.83579096,18.81945995,79.83333333,0.564019367350756,-2.00209196155345,-1.05591017852521,17.53,16.28350449,28.84180791,75.83333333,-1.65396855880595,0.662696246718346,1.24314585953504,0.702207174247615,-0.696065404544717,0,"large","first","dist.20","dist.20","dist.20",0,0.249873444113606,1.23332042251798,-0.574524092276724,-1.50929728666711,0.606435458890079,1.16785270969026,0.187430780520441
"2640-97331","2850-57731","2640-97331_2850-57731",1,"CHR",29,"CHR-29","0",11,2.113967997,6,-5,0.238709677419355,"CHR_29_1",1,NA,0,4,"no",16.76,9.83579096,18.81945995,79.83333333,0.564019367350756,-2.00209196155345,-1.05591017852521,15.9,10.9634214,23.24545364,91,0.158054181345658,-0.704016229851986,0.0991047285683272,-1.37954104111886,1.06252863038214,0,"large","first","dist.05","dist.05","dist.10",0,0.00880758113303239,1.23332042251798,-0.574524092276724,-1.50929728666711,-1.17504035013197,-0.720064302121302,-0.918055636034195
"2640-97331","2850-57731","2640-97331_2850-57731",2,"CHR",27,"CHR-27","0",10,4.116895593,6,-4,0.301075268817204,"CHR_27_2",1,NA,0,4,"no",16.76,9.83579096,18.81945995,79.83333333,0.564019367350756,-2.00209196155345,-1.05591017852521,15.9,10.9634214,23.24545364,91,0.158054181345658,-0.704016229851986,0.0991047285683272,-1.08032782170663,1.06252863038214,0,"large","second","dist.05","dist.05","dist.10",0,0.785575361848226,1.23332042251798,-0.574524092276724,-1.50929728666711,-1.17504035013197,-0.720064302121302,-0.918055636034195
"2640-97331","2850-57733","2640-97331_2850-57733",2,"CHR",27,"CHR-27","0",10,8.269835775,0,-10,0.32258064516129,"CHR_27_2",1,NA,0,4,"no",16.76,9.83579096,18.81945995,79.83333333,0.564019367350756,-2.00209196155345,-1.05591017852521,15.66,14.84394317,20.45213858,102,1.47226847611183,0.292877508261001,-0.471921901664779,-0.459928659817695,-0.696065404544717,0,"large","second","dist.10","dist.10","dist.10",0,1.05342632071554,1.23332042251798,-0.574524092276724,-1.50929728666711,0.606435458890079,-1.12204057333336,-0.450386497816471
"2640-97331","2850-57733","2640-97331_2850-57733",1,"CHR",29,"CHR-29","0",0,9.277382025,0,38,0.258064516129032,"CHR_29_1",1,NA,0,4,"no",16.76,9.83579096,18.81945995,79.83333333,0.564019367350756,-2.00209196155345,-1.05591017852521,15.66,14.84394317,20.45213858,102,1.47226847611183,0.292877508261001,-0.471921901664779,-0.309413405161821,-0.696065404544717,0,"large","first","dist.10","dist.10","dist.10",0,0.249873444113606,1.23332042251798,-0.574524092276724,-1.50929728666711,0.606435458890079,-1.12204057333336,-0.450386497816471
"2640-97331","2850-57742","2640-97331_2850-57742",1,"CHR",29,"CHR-29","0",8,6.502144006,8,3,0.232258064516129,"CHR_29_1",1,NA,0,4,"no",16.76,9.83579096,18.81945995,79.83333333,0.564019367350756,-2.00209196155345,-1.05591017852521,16.98,13.00562645,26.1463443,93,0.397002234939508,-0.179380228057897,0.692122624034258,-0.724000484574253,1.64872664202443,0,"large","first","dist.10","dist.10","dist.10",0,-0.0715477065271633,1.23332042251798,-0.574524092276724,-1.50929728666711,0.564019367350756,-0.96234197733198,-0.610003960994292
"2640-97331","2850-57742","2640-97331_2850-57742",2,"CHR",27,"CHR-27","0",10,6.1628208967,9,1,0.290322580645161,"CHR_27_2",1,NA,0,4,"no",16.76,9.83579096,18.81945995,79.83333333,0.564019367350756,-2.00209196155345,-1.05591017852521,16.98,13.00562645,26.1463443,93,0.397002234939508,-0.179380228057897,0.692122624034258,-0.774691263490767,1.94182564784557,0,"large","second","dist.10","dist.10","dist.10",0,0.651649882414571,1.23332042251798,-0.574524092276724,-1.50929728666711,0.564019367350756,-0.96234197733198,-0.610003960994292
"2640-97331","2850-57744","2640-97331_2850-57744",2,"CHR",27,"CHR-27","0",10,13.29871713,0,25,0.32258064516129,"CHR_27_2",1,NA,0,4,"no",16.76,9.83579096,18.81945995,79.83333333,0.564019367350756,-2.00209196155345,-1.05591017852521,14.77,24.63866733,20.45419575,84.5,-0.618526992834355,2.80911108724386,-0.47150136233152,0.291325545914302,-0.696065404544717,0,"large","second","dist.20","dist.20","dist.20",0,1.05342632071554,1.23332042251798,-0.574524092276724,-1.50929728666711,-0.411550717693951,1.14723185861105,0.256764043881684
"2640-97331","2850-57744","2640-97331_2850-57744",1,"CHR",29,"CHR-29","0",0,14.27662498,0,21,0.258064516129032,"CHR_29_1",1,NA,0,4,"no",16.76,9.83579096,18.81945995,79.83333333,0.564019367350756,-2.00209196155345,-1.05591017852521,14.77,24.63866733,20.45419575,84.5,-0.618526992834355,2.80911108724386,-0.47150136233152,0.437413181169485,-0.696065404544717,0,"large","first","dist.20","dist.20","dist.20",0,0.249873444113606,1.23332042251798,-0.574524092276724,-1.50929728666711,-0.411550717693951,1.14723185861105,0.256764043881684
"2640-97331","2850-57806","2640-97331_2850-57806",1,"CHR",29,"CHR-29","0",11,6.598714514,11,0,0.22258064516129,"CHR_29_1",1,NA,0,4,"no",16.76,9.83579096,18.81945995,79.83333333,0.564019367350756,-2.00209196155345,-1.05591017852521,15.88,11.25502825,14.26422898,83.83333333,-0.698176344430552,-0.62910335473214,-1.73689240845576,-0.709574015711045,2.52802365948786,0,"large","first","dist.10","dist.10","dist.10",0,-0.192080638017456,1.23332042251798,-0.574524092276724,-1.50929728666711,0.224690642671068,-0.312822534834813,0.766781208645738
"2640-97331","2850-57806","2640-97331_2850-57806",2,"CHR",27,"CHR-27","0",11,8.69850265090909,6,4,0.301075268817204,"CHR_27_2",1,NA,0,4,"no",16.76,9.83579096,18.81945995,79.83333333,0.564019367350756,-2.00209196155345,-1.05591017852521,15.88,11.25502825,14.26422898,83.83333333,-0.698176344430552,-0.62910335473214,-1.73689240845576,-0.395891000017964,1.06252863038214,0,"large","second","dist.10","dist.10","dist.10",0,0.785575361848226,1.23332042251798,-0.574524092276724,-1.50929728666711,0.224690642671068,-0.312822534834813,0.766781208645738
"2640-97331","2850-57881","2640-97331_2850-57881",1,"CHR",29,"CHR-29","0",6,3.021301671,6,5,0.238709677419355,"CHR_29_1",1,NA,0,4,"no",16.76,9.83579096,18.81945995,79.83333333,0.564019367350756,-2.00209196155345,-1.05591017852521,16.55,11.73463277,21.93833167,84.83333333,-0.578702317633627,-0.50589447430401,-0.16810517715307,-1.24399633634728,1.06252863038214,0,"large","first","dist.05","dist.05","dist.10",0,0.00880758113303239,1.23332042251798,-0.574524092276724,-1.50929728666711,-0.835711625452285,0.553081751767378,1.79200900661347
"2640-97331","2850-57881","2640-97331_2850-57881",2,"CHR",27,"CHR-27","0",10,3.332676517,0,14,0.32258064516129,"CHR_27_2",1,NA,0,4,"no",16.76,9.83579096,18.81945995,79.83333333,0.564019367350756,-2.00209196155345,-1.05591017852521,16.55,11.73463277,21.93833167,84.83333333,-0.578702317633627,-0.50589447430401,-0.16810517715307,-1.19748069079838,-0.696065404544717,0,"large","second","dist.05","dist.05","dist.10",0,1.05342632071554,1.23332042251798,-0.574524092276724,-1.50929728666711,-0.835711625452285,0.553081751767378,1.79200900661347
"2640-97358","2640-97588","2640-97358_2640-97588",1,"CHR",32,"CHR-32","0",10,12.6552842,10,1,0.138709677419355,"CHR_32_1",1,NA,0,5,"no",16.83,13.77641409,19.740555,73,-1.17504035013197,-0.720064302121302,-0.918055636034195,18.7,11.85018943,14.45612662,87,-0.319841925842042,-0.476208334764261,-1.69766351362466,0.195204428583038,2.23492465366671,0,"large","first","dist.20","dist.20","dist.20",0,-1.23669937759996,0.158054181345658,-0.704016229851986,0.0991047285683272,0.224690642671068,-0.0934822025987468,-1.95280566010936
"2640-97358","2640-97588","2640-97358_2640-97588",3,"CHR",32,"CHR-32","0",2,12.6552842,0,-41,0.0362903225806452,"CHR_32_3",1,NA,0,2,"no",16.83,13.77641409,19.740555,73,-1.17504035013197,-0.720064302121302,-0.918055636034195,18.7,11.85018943,14.45612662,87,-0.319841925842042,-0.476208334764261,-1.69766351362466,0.195204428583038,-0.696065404544717,0,"large","second","dist.20","dist.20","dist.20",0,-2.51233956920553,0.158054181345658,-0.704016229851986,0.0991047285683272,0.224690642671068,-0.0934822025987468,-1.95280566010936
"2640-97358","2640-97589","2640-97358_2640-97589",1,"CHR",32,"CHR-32","0",8,1.577070176,8,3,0.145161290322581,"CHR_32_1",1,NA,0,5,"no",16.83,13.77641409,19.740555,73,-1.17504035013197,-0.720064302121302,-0.918055636034195,16.1,11.8153556,16.91354271,99.66666667,1.19349574731726,-0.485157035237985,-1.19530341502793,-1.45974709841102,1.64872664202443,0,"large","first","dist.05","dist.05","dist.10",0,-1.15634408993976,0.158054181345658,-0.704016229851986,0.0991047285683272,0.98818027510909,-0.478534822267752,-0.867541507603602
"2640-97358","2640-97589","2640-97358_2640-97589",3,"CHR",32,"CHR-32","0",5,1.577070176,0,-38,0.0362903225806452,"CHR_32_3",1,NA,0,2,"no",16.83,13.77641409,19.740555,73,-1.17504035013197,-0.720064302121302,-0.918055636034195,16.1,11.8153556,16.91354271,99.66666667,1.19349574731726,-0.485157035237985,-1.19530341502793,-1.45974709841102,-0.696065404544717,0,"large","second","dist.05","dist.05","dist.10",0,-2.51233956920553,0.158054181345658,-0.704016229851986,0.0991047285683272,0.98818027510909,-0.478534822267752,-0.867541507603602
"2640-97358","2811-83208","2640-97358_2811-83208",3,"CHR",32,"CHR-32","0",9,15.89371749,0,-23,0.0362903225806452,"CHR_32_3",1,NA,0,2,"no",16.83,13.77641409,19.740555,73,-1.17504035013197,-0.720064302121302,-0.918055636034195,16.9,18.73416916,21.00459455,87,-0.319841925842042,1.29226422972124,-0.358985457287731,0.6789872934693,-0.696065404544717,0,"large","second","dist.20","dist.20","dist.20",0,-2.51233956920553,0.158054181345658,-0.704016229851986,0.0991047285683272,-0.411550717693951,-0.159665267146272,1.94192717350385
"2640-97358","2811-83208","2640-97358_2811-83208",1,"CHR",32,"CHR-32","0",0,15.89371749,0,18,0.170967741935484,"CHR_32_1",1,NA,0,5,"no",16.83,13.77641409,19.740555,73,-1.17504035013197,-0.720064302121302,-0.918055636034195,16.9,18.73416916,21.00459455,87,-0.319841925842042,1.29226422972124,-0.358985457287731,0.6789872934693,-0.696065404544717,0,"large","first","dist.20","dist.20","dist.20",0,-0.834922939298995,0.158054181345658,-0.704016229851986,0.0991047285683272,-0.411550717693951,-0.159665267146272,1.94192717350385
