"Ind1","Ind2","k0_hat","k1_hat","k2_hat","pi_HAT","nbSNP","band_ind1","site_ind1","nest_ind1","type_ind1","FamilyID_ind1","brood_ind1","clutchID_ind1","band_ind2","site_ind2","nest_ind2","type_ind2","FamilyID_ind2","brood_ind2","clutchID_ind2"
"CO_57878","CO_E150",0.991,0.009,0,0.005,79845,"2850-57878","Make Believe",31,"mom","MakeBelieve-70.3","","Make Believe_31_","E150","Boyer",2,"egg","Boyer-02","collected","Boyer_2_collected"
"CO_57878","CO_E153",0.992,0.008,0,0.004,59845,"2850-57878","Make Believe",31,"mom","MakeBelieve-31","","Make Believe_31_","E153","Boyer",5,"egg","Boyer-05","collected","Boyer_5_collected"
"CO_57878","CO_E153",0.992,0.008,0,0.004,59845,"2850-57878","Make Believe",31,"mom","MakeBelieve-70.3","","Make Believe_31_","E153","Boyer",5,"egg","Boyer-05","collected","Boyer_5_collected"
"CO_57878","CO_E152",0.988,0.012,0,0.006,63963,"2850-57878","Make Believe",31,"mom","MakeBelieve-31","","Make Believe_31_","E152","Boyer",5,"egg","Boyer-05","collected","Boyer_5_collected"
"CO_57878","CO_E152",0.988,0.012,0,0.006,63963,"2850-57878","Make Believe",31,"mom","MakeBelieve-70.3","","Make Believe_31_","E152","Boyer",5,"egg","Boyer-05","collected","Boyer_5_collected"
"CO_57878","CO_E151",0.987,0.013,0,0.006,61551,"2850-57878","Make Believe",31,"mom","MakeBelieve-31","","Make Believe_31_","E151","Boyer",2,"egg","Boyer-02","collected","Boyer_2_collected"
"CO_57878","CO_E151",0.987,0.013,0,0.006,61551,"2850-57878","Make Believe",31,"mom","MakeBelieve-70.3","","Make Believe_31_","E151","Boyer",2,"egg","Boyer-02","collected","Boyer_2_collected"
"CO_57878","CO_E157",0.988,0.012,0,0.006,79588,"2850-57878","Make Believe",31,"mom","MakeBelieve-31","","Make Believe_31_","E157","Make Believe",69,"egg","MakeBelieve-69","collected","Make Believe_69_collected"
"CO_57878","CO_E157",0.988,0.012,0,0.006,79588,"2850-57878","Make Believe",31,"mom","MakeBelieve-70.3","","Make Believe_31_","E157","Make Believe",69,"egg","MakeBelieve-69","collected","Make Believe_69_collected"
"CO_57878","CO_E156",0.989,0.01,0,0.006,78597,"2850-57878","Make Believe",31,"mom","MakeBelieve-31","","Make Believe_31_","E156","Boyer",5,"egg","Boyer-05","collected","Boyer_5_collected"
"CO_57878","CO_E156",0.989,0.01,0,0.006,78597,"2850-57878","Make Believe",31,"mom","MakeBelieve-70.3","","Make Believe_31_","E156","Boyer",5,"egg","Boyer-05","collected","Boyer_5_collected"
"CO_57878","CO_E160",0.987,0.012,0,0.007,80100,"2850-57878","Make Believe",31,"mom","MakeBelieve-31","","Make Believe_31_","E160","Make Believe",69,"egg","MakeBelieve-69","collected","Make Believe_69_collected"
"CO_57878","CO_E160",0.987,0.012,0,0.007,80100,"2850-57878","Make Believe",31,"mom","MakeBelieve-70.3","","Make Believe_31_","E160","Make Believe",69,"egg","MakeBelieve-69","collected","Make Believe_69_collected"
"CO_57878","CO_E158",0.99,0.01,0,0.005,79668,"2850-57878","Make Believe",31,"mom","MakeBelieve-31","","Make Believe_31_","E158","Make Believe",69,"egg","MakeBelieve-69","collected","Make Believe_69_collected"
"CO_57878","CO_E158",0.99,0.01,0,0.005,79668,"2850-57878","Make Believe",31,"mom","MakeBelieve-70.3","","Make Believe_31_","E158","Make Believe",69,"egg","MakeBelieve-69","collected","Make Believe_69_collected"
"CO_57878","CO_E155",0.986,0.014,0,0.007,62406,"2850-57878","Make Believe",31,"mom","MakeBelieve-31","","Make Believe_31_","E155","Boyer",5,"egg","Boyer-05","collected","Boyer_5_collected"
"CO_57878","CO_E155",0.986,0.014,0,0.007,62406,"2850-57878","Make Believe",31,"mom","MakeBelieve-70.3","","Make Believe_31_","E155","Boyer",5,"egg","Boyer-05","collected","Boyer_5_collected"
"CO_57878","CO_E154",0.989,0.011,0,0.006,59460,"2850-57878","Make Believe",31,"mom","MakeBelieve-31","","Make Believe_31_","E154","Boyer",5,"egg","Boyer-05","collected","Boyer_5_collected"
"CO_57878","CO_E154",0.989,0.011,0,0.006,59460,"2850-57878","Make Believe",31,"mom","MakeBelieve-70.3","","Make Believe_31_","E154","Boyer",5,"egg","Boyer-05","collected","Boyer_5_collected"
"CO_57878","CO_E159",0.989,0.011,0,0.005,59758,"2850-57878","Make Believe",31,"mom","MakeBelieve-31","","Make Believe_31_","E159","Make Believe",69,"egg","MakeBelieve-69","collected","Make Believe_69_collected"
"CO_57878","CO_E159",0.989,0.011,0,0.005,59758,"2850-57878","Make Believe",31,"mom","MakeBelieve-70.3","","Make Believe_31_","E159","Make Believe",69,"egg","MakeBelieve-69","collected","Make Believe_69_collected"
"CO_57878","CO_33722",0.977,0.019,0.004,0.014,76667,"2850-57878","Make Believe",31,"mom","MakeBelieve-31","","Make Believe_31_","2881-33722","Cooks",4.2,"kid","Cooks-04.2","1","Cooks_4.2_1"
"CO_57878","CO_33722",0.977,0.019,0.004,0.014,76667,"2850-57878","Make Believe",31,"mom","MakeBelieve-70.3","","Make Believe_31_","2881-33722","Cooks",4.2,"kid","Cooks-04.2","1","Cooks_4.2_1"
"CO_57878","CO_E161",0.983,0.015,0.002,0.01,62908,"2850-57878","Make Believe",31,"mom","MakeBelieve-31","","Make Believe_31_","E161","Make Believe",69,"egg","MakeBelieve-69","collected","Make Believe_69_collected"
"CO_57878","CO_E161",0.983,0.015,0.002,0.01,62908,"2850-57878","Make Believe",31,"mom","MakeBelieve-70.3","","Make Believe_31_","E161","Make Believe",69,"egg","MakeBelieve-69","collected","Make Believe_69_collected"
"CO_57878","CO_34138",0.993,0.006,0,0.003,76688,"2850-57878","Make Believe",31,"mom","MakeBelieve-31","","Make Believe_31_","2881-34138","Boyer",15,"kid","Boyer-15","1","Boyer_15_1"
"CO_57878","CO_34138",0.993,0.006,0,0.003,76688,"2850-57878","Make Believe",31,"mom","MakeBelieve-70.3","","Make Believe_31_","2881-34138","Boyer",15,"kid","Boyer-15","1","Boyer_15_1"
"CO_57878","CO_33813",0.994,0.006,0,0.003,61820,"2850-57878","Make Believe",31,"mom","MakeBelieve-31","","Make Believe_31_","2881-33813","Make Believe",8,"kid","MakeBelieve-74","2","Make Believe_8_2"
"CO_57878","CO_33813",0.994,0.006,0,0.003,61820,"2850-57878","Make Believe",31,"mom","MakeBelieve-70.3","","Make Believe_31_","2881-33813","Make Believe",8,"kid","MakeBelieve-74","2","Make Believe_8_2"
"CO_57878","CO_83172",0.993,0.007,0,0.004,75786,"2850-57878","Make Believe",31,"mom","MakeBelieve-31","","Make Believe_31_","2811-83172","Boyer",13.2,"kid","Boyer-13","1","Boyer_13.2_1"
"CO_57878","CO_83172",0.993,0.007,0,0.004,75786,"2850-57878","Make Believe",31,"mom","MakeBelieve-70.3","","Make Believe_31_","2811-83172","Boyer",13.2,"kid","Boyer-13","1","Boyer_13.2_1"
"CO_57878","CO_83180",0.988,0.011,0.001,0.006,73209,"2850-57878","Make Believe",31,"mom","MakeBelieve-31","","Make Believe_31_","2811-83180","Boyer",9.2,"kid","Boyer-09","1","Boyer_9.2_1"
"CO_57878","CO_83180",0.988,0.011,0.001,0.006,73209,"2850-57878","Make Believe",31,"mom","MakeBelieve-70.3","","Make Believe_31_","2811-83180","Boyer",9.2,"kid","Boyer-09","1","Boyer_9.2_1"
"CO_57878","CO_83182",0.99,0.01,0,0.005,77678,"2850-57878","Make Believe",31,"mom","MakeBelieve-31","","Make Believe_31_","2811-83182","Boyer",9.2,"kid","Boyer-09","1","Boyer_9.2_1"
"CO_57878","CO_83182",0.99,0.01,0,0.005,77678,"2850-57878","Make Believe",31,"mom","MakeBelieve-70.3","","Make Believe_31_","2811-83182","Boyer",9.2,"kid","Boyer-09","1","Boyer_9.2_1"
"CO_57878","CO_83476",0.205,0.737,0.059,0.427,76726,"2850-57878","Make Believe",31,"mom","MakeBelieve-31","","Make Believe_31_","2811-83476","Make Believe",70.3,"kid","MakeBelieve-70.3","2","Make Believe_70.3_2"
"CO_57878","CO_83476",0.205,0.737,0.059,0.427,76726,"2850-57878","Make Believe",31,"mom","MakeBelieve-70.3","","Make Believe_31_","2811-83476","Make Believe",70.3,"kid","MakeBelieve-70.3","2","Make Believe_70.3_2"
"CO_21085","CO_33721",0.994,0.002,0.004,0.005,63372,"2350-21085","Make Believe",70,"dad","MakeBelieve-70","","Make Believe_70_","2881-33721","Boyer",2.3,"kid","Boyer-02","2","Boyer_2.3_2"
"CO_21085","CO_33721",0.994,0.002,0.004,0.005,63372,"2350-21085","Make Believe",70,"dad","MakeBelieve-70.3","","Make Believe_70_","2881-33721","Boyer",2.3,"kid","Boyer-02","2","Boyer_2.3_2"
"CO_21085","CO_33719",0.993,0.007,0,0.004,60724,"2350-21085","Make Believe",70,"dad","MakeBelieve-70","","Make Believe_70_","2881-33719","Boyer",2.3,"kid","Boyer-02","2","Boyer_2.3_2"
"CO_21085","CO_33719",0.993,0.007,0,0.004,60724,"2350-21085","Make Believe",70,"dad","MakeBelieve-70.3","","Make Believe_70_","2881-33719","Boyer",2.3,"kid","Boyer-02","2","Boyer_2.3_2"
"CO_21085","CO_33720",0.989,0.011,0,0.006,59216,"2350-21085","Make Believe",70,"dad","MakeBelieve-70","","Make Believe_70_","2881-33720","Boyer",2.3,"kid","Boyer-02","2","Boyer_2.3_2"
"CO_21085","CO_33720",0.989,0.011,0,0.006,59216,"2350-21085","Make Believe",70,"dad","MakeBelieve-70.3","","Make Believe_70_","2881-33720","Boyer",2.3,"kid","Boyer-02","2","Boyer_2.3_2"
"CO_21085","CO_33724",0.989,0.009,0.002,0.006,60413,"2350-21085","Make Believe",70,"dad","MakeBelieve-70","","Make Believe_70_","2881-33724","Cooks",4.2,"kid","Cooks-04.2","1","Cooks_4.2_1"
"CO_21085","CO_33724",0.989,0.009,0.002,0.006,60413,"2350-21085","Make Believe",70,"dad","MakeBelieve-70.3","","Make Believe_70_","2881-33724","Cooks",4.2,"kid","Cooks-04.2","1","Cooks_4.2_1"
"CO_21085","CO_33802",0.988,0.003,0.008,0.01,59641,"2350-21085","Make Believe",70,"dad","MakeBelieve-70","","Make Believe_70_","2881-33802","Cooks",17.2,"kid","Cooks-15","2","Cooks_17.2_2"
"CO_21085","CO_33802",0.988,0.003,0.008,0.01,59641,"2350-21085","Make Believe",70,"dad","MakeBelieve-70.3","","Make Believe_70_","2881-33802","Cooks",17.2,"kid","Cooks-15","2","Cooks_17.2_2"
"CO_21085","CO_33723",0.981,0.018,0,0.01,62134,"2350-21085","Make Believe",70,"dad","MakeBelieve-70","","Make Believe_70_","2881-33723","Cooks",4.2,"kid","Cooks-04.2","1","Cooks_4.2_1"
"CO_21085","CO_33723",0.981,0.018,0,0.01,62134,"2350-21085","Make Believe",70,"dad","MakeBelieve-70.3","","Make Believe_70_","2881-33723","Cooks",4.2,"kid","Cooks-04.2","1","Cooks_4.2_1"
"CO_21085","CO_33725",0.989,0.011,0,0.005,56139,"2350-21085","Make Believe",70,"dad","MakeBelieve-70","","Make Believe_70_","2881-33725","Cooks",36.2,"kid","Cooks-04","2","Cooks_36.2_2"
"CO_21085","CO_33725",0.989,0.011,0,0.005,56139,"2350-21085","Make Believe",70,"dad","MakeBelieve-70.3","","Make Believe_70_","2881-33725","Cooks",36.2,"kid","Cooks-04","2","Cooks_36.2_2"
"CO_21085","CO_33726",0.988,0.012,0,0.006,58524,"2350-21085","Make Believe",70,"dad","MakeBelieve-70","","Make Believe_70_","2881-33726","Cooks",36.2,"kid","Cooks-04","2","Cooks_36.2_2"
"CO_21085","CO_33726",0.988,0.012,0,0.006,58524,"2350-21085","Make Believe",70,"dad","MakeBelieve-70.3","","Make Believe_70_","2881-33726","Cooks",36.2,"kid","Cooks-04","2","Cooks_36.2_2"
"CO_21085","CO_33728",0.991,0.009,0,0.005,59473,"2350-21085","Make Believe",70,"dad","MakeBelieve-70","","Make Believe_70_","2881-33728","Cooks",36.2,"kid","Cooks-04","2","Cooks_36.2_2"
"CO_21085","CO_33728",0.991,0.009,0,0.005,59473,"2350-21085","Make Believe",70,"dad","MakeBelieve-70.3","","Make Believe_70_","2881-33728","Cooks",36.2,"kid","Cooks-04","2","Cooks_36.2_2"
"CO_21085","CO_33727",0.958,0.041,0.001,0.021,57587,"2350-21085","Make Believe",70,"dad","MakeBelieve-70","","Make Believe_70_","2881-33727","Cooks",36.2,"kid","Cooks-04","2","Cooks_36.2_2"
"CO_21085","CO_33727",0.958,0.041,0.001,0.021,57587,"2350-21085","Make Believe",70,"dad","MakeBelieve-70.3","","Make Believe_70_","2881-33727","Cooks",36.2,"kid","Cooks-04","2","Cooks_36.2_2"
"CO_21085","CO_33805",0.989,0.008,0.003,0.007,59250,"2350-21085","Make Believe",70,"dad","MakeBelieve-70","","Make Believe_70_","2881-33805","Urban Farm Girlz",5,"kid","UrbanFarm-05","1","Urban Farm Girlz_5_1"
"CO_21085","CO_33805",0.989,0.008,0.003,0.007,59250,"2350-21085","Make Believe",70,"dad","MakeBelieve-70.3","","Make Believe_70_","2881-33805","Urban Farm Girlz",5,"kid","UrbanFarm-05","1","Urban Farm Girlz_5_1"
"CO_21085","CO_33804",0.99,0.01,0,0.005,66172,"2350-21085","Make Believe",70,"dad","MakeBelieve-70","","Make Believe_70_","2881-33804","Cooks",17.2,"kid","Cooks-15","2","Cooks_17.2_2"
"CO_21085","CO_33804",0.99,0.01,0,0.005,66172,"2350-21085","Make Believe",70,"dad","MakeBelieve-70.3","","Make Believe_70_","2881-33804","Cooks",17.2,"kid","Cooks-15","2","Cooks_17.2_2"
"CO_21085","CO_33803",0.987,0.013,0,0.006,57453,"2350-21085","Make Believe",70,"dad","MakeBelieve-70","","Make Believe_70_","2881-33803","Cooks",17.2,"kid","Cooks-15","2","Cooks_17.2_2"
"CO_21085","CO_33803",0.987,0.013,0,0.006,57453,"2350-21085","Make Believe",70,"dad","MakeBelieve-70.3","","Make Believe_70_","2881-33803","Cooks",17.2,"kid","Cooks-15","2","Cooks_17.2_2"
"CO_21085","CO_33810",0.991,0.005,0.004,0.007,59164,"2350-21085","Make Believe",70,"dad","MakeBelieve-70","","Make Believe_70_","2881-33810","Jays",1.2,"kid","Jays-01","2","Jays_1.2_2"
"CO_21085","CO_33810",0.991,0.005,0.004,0.007,59164,"2350-21085","Make Believe",70,"dad","MakeBelieve-70.3","","Make Believe_70_","2881-33810","Jays",1.2,"kid","Jays-01","2","Jays_1.2_2"
"CO_21085","CO_33807",0.994,0.006,0,0.003,63238,"2350-21085","Make Believe",70,"dad","MakeBelieve-70","","Make Believe_70_","2881-33807","Boyer",4,"kid","Boyer-03","2","Boyer_4_2"
"CO_21085","CO_33807",0.994,0.006,0,0.003,63238,"2350-21085","Make Believe",70,"dad","MakeBelieve-70.3","","Make Believe_70_","2881-33807","Boyer",4,"kid","Boyer-03","2","Boyer_4_2"
"CO_21085","CO_33806",0.992,0.008,0,0.004,54358,"2350-21085","Make Believe",70,"dad","MakeBelieve-70","","Make Believe_70_","2881-33806","Boyer",4,"kid","Boyer-03","2","Boyer_4_2"
"CO_21085","CO_33806",0.992,0.008,0,0.004,54358,"2350-21085","Make Believe",70,"dad","MakeBelieve-70.3","","Make Believe_70_","2881-33806","Boyer",4,"kid","Boyer-03","2","Boyer_4_2"
"CO_21085","CO_33808",0.994,0.006,0,0.003,59883,"2350-21085","Make Believe",70,"dad","MakeBelieve-70","","Make Believe_70_","2881-33808","Boyer",4,"kid","Boyer-03","2","Boyer_4_2"
"CO_21085","CO_33808",0.994,0.006,0,0.003,59883,"2350-21085","Make Believe",70,"dad","MakeBelieve-70.3","","Make Believe_70_","2881-33808","Boyer",4,"kid","Boyer-03","2","Boyer_4_2"
"CO_21085","CO_33812",0.941,0.053,0.005,0.032,65841,"2350-21085","Make Believe",70,"dad","MakeBelieve-70","","Make Believe_70_","2881-33812","Make Believe",8,"kid","MakeBelieve-74","2","Make Believe_8_2"
"CO_21085","CO_33812",0.941,0.053,0.005,0.032,65841,"2350-21085","Make Believe",70,"dad","MakeBelieve-70.3","","Make Believe_70_","2881-33812","Make Believe",8,"kid","MakeBelieve-74","2","Make Believe_8_2"
"CO_21085","CO_33817",0.991,0.006,0.003,0.006,57000,"2350-21085","Make Believe",70,"dad","MakeBelieve-70","","Make Believe_70_","2881-33817","Boyer",16,"kid","Boyer-13","2","Boyer_16_2"
"CO_21085","CO_33817",0.991,0.006,0.003,0.006,57000,"2350-21085","Make Believe",70,"dad","MakeBelieve-70.3","","Make Believe_70_","2881-33817","Boyer",16,"kid","Boyer-13","2","Boyer_16_2"
"CO_21085","CO_33809",0.989,0.011,0,0.006,54830,"2350-21085","Make Believe",70,"dad","MakeBelieve-70","","Make Believe_70_","2881-33809","Jays",1.2,"kid","Jays-01","2","Jays_1.2_2"
"CO_21085","CO_33809",0.989,0.011,0,0.006,54830,"2350-21085","Make Believe",70,"dad","MakeBelieve-70.3","","Make Believe_70_","2881-33809","Jays",1.2,"kid","Jays-01","2","Jays_1.2_2"
"CO_21085","CO_33815",0.843,0.152,0.005,0.081,58500,"2350-21085","Make Believe",70,"dad","MakeBelieve-70","","Make Believe_70_","2881-33815","Make Believe",8,"kid","MakeBelieve-74","2","Make Believe_8_2"
"CO_21085","CO_33815",0.843,0.152,0.005,0.081,58500,"2350-21085","Make Believe",70,"dad","MakeBelieve-70.3","","Make Believe_70_","2881-33815","Make Believe",8,"kid","MakeBelieve-74","2","Make Believe_8_2"
"CO_21085","CO_33811",0.99,0.01,0,0.005,55929,"2350-21085","Make Believe",70,"dad","MakeBelieve-70","","Make Believe_70_","2881-33811","Jays",1.2,"kid","Jays-01","2","Jays_1.2_2"
"CO_21085","CO_33811",0.99,0.01,0,0.005,55929,"2350-21085","Make Believe",70,"dad","MakeBelieve-70.3","","Make Believe_70_","2881-33811","Jays",1.2,"kid","Jays-01","2","Jays_1.2_2"
"CO_21085","CO_33816",0.933,0.062,0.005,0.036,54786,"2350-21085","Make Believe",70,"dad","MakeBelieve-70","","Make Believe_70_","2881-33816","Make Believe",8,"kid","MakeBelieve-74","2","Make Believe_8_2"
"CO_21085","CO_33816",0.933,0.062,0.005,0.036,54786,"2350-21085","Make Believe",70,"dad","MakeBelieve-70.3","","Make Believe_70_","2881-33816","Make Believe",8,"kid","MakeBelieve-74","2","Make Believe_8_2"
"CO_21085","CO_33814",0.929,0.069,0.002,0.037,57173,"2350-21085","Make Believe",70,"dad","MakeBelieve-70","","Make Believe_70_","2881-33814","Make Believe",8,"kid","MakeBelieve-74","2","Make Believe_8_2"
"CO_21085","CO_33814",0.929,0.069,0.002,0.037,57173,"2350-21085","Make Believe",70,"dad","MakeBelieve-70.3","","Make Believe_70_","2881-33814","Make Believe",8,"kid","MakeBelieve-74","2","Make Believe_8_2"
"CO_21085","CO_33819",0.992,0.007,0,0.004,64263,"2350-21085","Make Believe",70,"dad","MakeBelieve-70","","Make Believe_70_","2881-33819","Boyer",16,"kid","Boyer-13","2","Boyer_16_2"
"CO_21085","CO_33819",0.992,0.007,0,0.004,64263,"2350-21085","Make Believe",70,"dad","MakeBelieve-70.3","","Make Believe_70_","2881-33819","Boyer",16,"kid","Boyer-13","2","Boyer_16_2"
"CO_21085","CO_33818",0.993,0.007,0,0.004,55957,"2350-21085","Make Believe",70,"dad","MakeBelieve-70","","Make Believe_70_","2881-33818","Boyer",16,"kid","Boyer-13","2","Boyer_16_2"
"CO_21085","CO_33818",0.993,0.007,0,0.004,55957,"2350-21085","Make Believe",70,"dad","MakeBelieve-70.3","","Make Believe_70_","2881-33818","Boyer",16,"kid","Boyer-13","2","Boyer_16_2"
"CO_21085","CO_33820",0.993,0.007,0,0.004,63941,"2350-21085","Make Believe",70,"dad","MakeBelieve-70","","Make Believe_70_","2881-33820","Boyer",16,"kid","Boyer-13","2","Boyer_16_2"
"CO_21085","CO_33820",0.993,0.007,0,0.004,63941,"2350-21085","Make Believe",70,"dad","MakeBelieve-70.3","","Make Believe_70_","2881-33820","Boyer",16,"kid","Boyer-13","2","Boyer_16_2"
"CO_21085","CO_33903",0.993,0.006,0,0.003,61735,"2350-21085","Make Believe",70,"dad","MakeBelieve-70","","Make Believe_70_","2881-33903","Boyer",3.2,"kid","Boyer-03","1","Boyer_3.2_1"
"CO_21085","CO_33903",0.993,0.006,0,0.003,61735,"2350-21085","Make Believe",70,"dad","MakeBelieve-70.3","","Make Believe_70_","2881-33903","Boyer",3.2,"kid","Boyer-03","1","Boyer_3.2_1"
"CO_21085","CO_33901",0.99,0.01,0,0.005,55444,"2350-21085","Make Believe",70,"dad","MakeBelieve-70","","Make Believe_70_","2881-33901","Blue Cloud",14,"kid","BlueCloud-22","1","Blue Cloud_14_1"
"CO_21085","CO_33901",0.99,0.01,0,0.005,55444,"2350-21085","Make Believe",70,"dad","MakeBelieve-70.3","","Make Believe_70_","2881-33901","Blue Cloud",14,"kid","BlueCloud-22","1","Blue Cloud_14_1"
"CO_21085","CO_33902",0.987,0.013,0,0.007,53939,"2350-21085","Make Believe",70,"dad","MakeBelieve-70","","Make Believe_70_","2881-33902","Blue Cloud",14,"kid","BlueCloud-22","1","Blue Cloud_14_1"
"CO_21085","CO_33902",0.987,0.013,0,0.007,53939,"2350-21085","Make Believe",70,"dad","MakeBelieve-70.3","","Make Believe_70_","2881-33902","Blue Cloud",14,"kid","BlueCloud-22","1","Blue Cloud_14_1"
"CO_21085","CO_33904",0.991,0.009,0,0.005,64445,"2350-21085","Make Believe",70,"dad","MakeBelieve-70","","Make Believe_70_","2881-33904","Boyer",3.2,"kid","Boyer-03","1","Boyer_3.2_1"
"CO_21085","CO_33904",0.991,0.009,0,0.005,64445,"2350-21085","Make Believe",70,"dad","MakeBelieve-70.3","","Make Believe_70_","2881-33904","Boyer",3.2,"kid","Boyer-03","1","Boyer_3.2_1"
"CO_21085","CO_33912",0.992,0.005,0.003,0.006,59716,"2350-21085","Make Believe",70,"dad","MakeBelieve-70","","Make Believe_70_","2881-33912","Cooks",36,"kid","Cooks-04","1","Cooks_36_1"
"CO_21085","CO_33912",0.992,0.005,0.003,0.006,59716,"2350-21085","Make Believe",70,"dad","MakeBelieve-70.3","","Make Believe_70_","2881-33912","Cooks",36,"kid","Cooks-04","1","Cooks_36_1"
"CO_21085","CO_33905",0.99,0.01,0,0.005,49939,"2350-21085","Make Believe",70,"dad","MakeBelieve-70","","Make Believe_70_","2881-33905","Boyer",3.2,"kid","Boyer-03","1","Boyer_3.2_1"
"CO_21085","CO_33905",0.99,0.01,0,0.005,49939,"2350-21085","Make Believe",70,"dad","MakeBelieve-70.3","","Make Believe_70_","2881-33905","Boyer",3.2,"kid","Boyer-03","1","Boyer_3.2_1"
"CO_21085","CO_33906",0.988,0.012,0,0.006,58727,"2350-21085","Make Believe",70,"dad","MakeBelieve-70","","Make Believe_70_","2881-33906","Cooks",17,"kid","Cooks-15","1","Cooks_17_1"
"CO_21085","CO_33906",0.988,0.012,0,0.006,58727,"2350-21085","Make Believe",70,"dad","MakeBelieve-70.3","","Make Believe_70_","2881-33906","Cooks",17,"kid","Cooks-15","1","Cooks_17_1"
"CO_21085","CO_33907",0.988,0.012,0,0.006,54838,"2350-21085","Make Believe",70,"dad","MakeBelieve-70","","Make Believe_70_","2881-33907","Cooks",17,"kid","Cooks-15","1","Cooks_17_1"
"CO_21085","CO_33907",0.988,0.012,0,0.006,54838,"2350-21085","Make Believe",70,"dad","MakeBelieve-70.3","","Make Believe_70_","2881-33907","Cooks",17,"kid","Cooks-15","1","Cooks_17_1"
"CO_21085","CO_33911",0.966,0.031,0.003,0.019,58539,"2350-21085","Make Believe",70,"dad","MakeBelieve-70","","Make Believe_70_","2881-33911","Cooks",36,"kid","Cooks-04","1","Cooks_36_1"
"CO_21085","CO_33911",0.966,0.031,0.003,0.019,58539,"2350-21085","Make Believe",70,"dad","MakeBelieve-70.3","","Make Believe_70_","2881-33911","Cooks",36,"kid","Cooks-04","1","Cooks_36_1"
"CO_21085","CO_33908",0.989,0.011,0,0.005,58364,"2350-21085","Make Believe",70,"dad","MakeBelieve-70","","Make Believe_70_","2881-33908","Cooks",17,"kid","Cooks-15","1","Cooks_17_1"
"CO_21085","CO_33908",0.989,0.011,0,0.005,58364,"2350-21085","Make Believe",70,"dad","MakeBelieve-70.3","","Make Believe_70_","2881-33908","Cooks",17,"kid","Cooks-15","1","Cooks_17_1"
"CO_21085","CO_33910",0.988,0.012,0,0.006,63174,"2350-21085","Make Believe",70,"dad","MakeBelieve-70","","Make Believe_70_","2881-33910","Cooks",17,"kid","Cooks-15","1","Cooks_17_1"
"CO_21085","CO_33910",0.988,0.012,0,0.006,63174,"2350-21085","Make Believe",70,"dad","MakeBelieve-70.3","","Make Believe_70_","2881-33910","Cooks",17,"kid","Cooks-15","1","Cooks_17_1"
"CO_21085","CO_33909",0.986,0.013,0,0.007,60954,"2350-21085","Make Believe",70,"dad","MakeBelieve-70","","Make Believe_70_","2881-33909","Cooks",17,"kid","Cooks-15","1","Cooks_17_1"
"CO_21085","CO_33909",0.986,0.013,0,0.007,60954,"2350-21085","Make Believe",70,"dad","MakeBelieve-70.3","","Make Believe_70_","2881-33909","Cooks",17,"kid","Cooks-15","1","Cooks_17_1"
"CO_21085","CO_33913",0.99,0.01,0,0.005,58086,"2350-21085","Make Believe",70,"dad","MakeBelieve-70","","Make Believe_70_","2881-33913","Cooks",36,"kid","Cooks-04","1","Cooks_36_1"
"CO_21085","CO_33913",0.99,0.01,0,0.005,58086,"2350-21085","Make Believe",70,"dad","MakeBelieve-70.3","","Make Believe_70_","2881-33913","Cooks",36,"kid","Cooks-04","1","Cooks_36_1"
"CO_21085","CO_33914",0.963,0.034,0.004,0.02,52750,"2350-21085","Make Believe",70,"dad","MakeBelieve-70","","Make Believe_70_","2881-33914","Cooks",36,"kid","Cooks-04","1","Cooks_36_1"
"CO_21085","CO_33914",0.963,0.034,0.004,0.02,52750,"2350-21085","Make Believe",70,"dad","MakeBelieve-70.3","","Make Believe_70_","2881-33914","Cooks",36,"kid","Cooks-04","1","Cooks_36_1"
"CO_21085","CO_33915",0.977,0.02,0.003,0.013,60863,"2350-21085","Make Believe",70,"dad","MakeBelieve-70","","Make Believe_70_","2881-33915","Cooks",36,"kid","Cooks-04","1","Cooks_36_1"
"CO_21085","CO_33915",0.977,0.02,0.003,0.013,60863,"2350-21085","Make Believe",70,"dad","MakeBelieve-70.3","","Make Believe_70_","2881-33915","Cooks",36,"kid","Cooks-04","1","Cooks_36_1"
"CO_21085","CO_33922",0.924,0.043,0.033,0.054,61553,"2350-21085","Make Believe",70,"dad","MakeBelieve-70","","Make Believe_70_","2881-33922","Make Believe",74.2,"kid","MakeBelieve-74","1","Make Believe_74.2_1"
"CO_21085","CO_33922",0.924,0.043,0.033,0.054,61553,"2350-21085","Make Believe",70,"dad","MakeBelieve-70.3","","Make Believe_70_","2881-33922","Make Believe",74.2,"kid","MakeBelieve-74","1","Make Believe_74.2_1"
"CO_21085","CO_33923",0.949,0.026,0.025,0.038,54944,"2350-21085","Make Believe",70,"dad","MakeBelieve-70","","Make Believe_70_","2881-33923","Make Believe",74.2,"kid","MakeBelieve-74","1","Make Believe_74.2_1"
"CO_21085","CO_33923",0.949,0.026,0.025,0.038,54944,"2350-21085","Make Believe",70,"dad","MakeBelieve-70.3","","Make Believe_70_","2881-33923","Make Believe",74.2,"kid","MakeBelieve-74","1","Make Believe_74.2_1"
"CO_21085","CO_33917",0.992,0.008,0,0.004,58940,"2350-21085","Make Believe",70,"dad","MakeBelieve-70","","Make Believe_70_","2881-33917","Blue Cloud",18.2,"kid","BlueCloud-18","1","Blue Cloud_18.2_1"
